STUDY_ID,INCLUDE,X1,bibtype,abstract,author,isbn,journal,keywords,pages,title,url,volume,year,number,annote,doi,edition,language,pmid,ROUND1INC,ROUND1REV,ROUND2INC,ROUND2REV,REVIEWERS,FT_REV,DOWNLOADED,REASON,NOTES 
12659,MAYBE,Lulitanond2013,Article,"Objectives: Since reports of community-associatedMRSA are limited at Thailand, we aimed at characterizing MRSA isolates from outpatients by both phenotypic and genotypicmethods and comparedwith the isolates from inpatients to know whether specific MRSA clones disseminated in the Thai community. Methods: Strains: 14 MRSA isolates (O-1 through O-14) from outpatients at Srinagarind Hospital, Khon Kaen University, Thailand, collected between September 2005 and March 2006; 5 MRSA strains (I-1 through I-5) isolated from inpatients {\textgreater}72 hours after admission; Two MRSA strains from a nasal swab of a nurse (N-1) and from a pig with pneumonia (P-1). Antimicrobial susceptibilities were determined using the agar dilution method. Molecular typing: Coagulase types, agr types, spa types, SCCmec types were determined as described by previously. Carriages of genes for heavy metal resistance (mer and copA) and exfoliative toxin a, b, d (eta, etb, etd), PVL (lukS-PV, lukF-PV) and TSST (tsst-1)were examined by PCR. Pulsed-field gel electrophoresis (PFGE) of SmaI-digested chromosomal DNA was performed using a contour-clamped homogeneous electric field mapper system. Nucleotide sequences in and aroundthe SCCmec elementand coa gene were determined using the DNA fragments amplified with PCRs and long-range PCRs. Results: All MRSA isolates from the outpatients and inpatients were multidrug-resistant (resistant to≥3 classes of antimicrobials). Among the 14 isolates fromthe outpatients, the O-2 strain (JCSC6690) carried type IX SCCmec and belonged to the agr II, coagulase XIc, spa type t337 and ST9. The other 13 isolates from the outpatients and 4 inpatients carried the type III SCCmec, belonging to agr I, coagulase IV, spa typet037 (except for one that was t233) and ST239. Nucleotide sequence determination revealed that the type IX SCCmec element in the O-2 strain was distinct from the type IX SCCmec, as previously identified in the ST398 strain (JCSC6943), since the identities of the ccrA and ccrB genes were 93 and 91{\%}, respectively, and that many open reading frames (ORFs) at the joining regions (the regions other than the mec and ccr gene complexes) were not homologous. Two ST9-type IX SCCmec strains were identified froma healthcare worker and a pig, suggesting the spread of those clones Conclusion: The ST9-SCCmec IX MRSA clone has emerged in the Thai community and might also have disseminated into the hospital.",A Lulitanond and T Ito and S Li and X Han and X X Ma and C Engchanil and A Chanawong and C Wilailackana and N Jiwakanon and K Hiramatsu,0924-8579,International Journal of Antimicrobial Agents,"Asia,DNA,DNA fragment,Thailand,agar dilution,antibiotic sensitivity,antiinfective agent,chemotherapy,clone,coagulase,coenzyme A,community,dilution,electric field,exfoliatin,gene,health care personnel,heavy metal,hospital,hospital patient,human,identity,infection,methicillin resistant Staphylococcus aureus,microbiology,molecular typing,nose smear,nucleotide sequence,nurse,open reading frame,outpatient,oxygen,pig,pneumonia,pulsed field gel electrophoresis,university",S67,{Identification of a variant of type IX SCCmec in ST9MRSA strains isolated in Thailand},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L71102771 http://dx.doi.org/10.1016/S0924-8579(13)70326-1 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=09248579{\&}id=doi:10.1016{\%}2FS0924-8579{\%}2813{\%}2970326-1{\&}atitle=Ide,42,2013,NA,NA,NA,NA,NA,NA,MAYBE,Cale,NO,Mushtaq,Allison,Mushtaq,YES,,
15525,MAYBE,Olson2011,Article,"Community-acquired methicillin-resistant Staphylococcus aureus (CA-MRSA) is responsible for a broad range of infections. We report the case of a 46-year-old gentleman with a history of untreated, uncomplicated Hepatitis C who presented with a 2-month history of back pain and was found to have abscesses in his psoas and right paraspinal muscles with subsequent lumbar spine osteomyelitis. Despite drainage and appropriate antibiotic management the patient's clinical condition deteriorated and he developed new upper extremity weakness and sensory deficits on physical exam. Repeat imaging showed new, severe compression of the spinal cord and cauda equina from C1 to the sacrum by a spinal epidural abscess. After surgical intervention and continued medical therapy, the patient recovered completely. This case illustrates a case of CA-MRSA pyomyositis that progressed to lumbar osteomyelitis and a spinal epidural abscess extending the entire length of the spinal canal. Copyright {\textcopyright} 2011 Douglas P. Olson et al.",D P Olson and S Soares and S V Kanade,"1687-9686
1687-9694",Journal of Tropical Medicine,"abscess drainage,adult,antibiotic agent,article,backache,cardiovascular system examination,case report,cauda equina,community acquired pneumonia,gadolinium,hepatitis C,human,imaging,information retrieval,limb weakness,lumbar spine,male,methicillin resistant Staphylococcus aureus infect,nuclear magnetic resonance imaging,osteomyelitis,physical examination,priority journal,psoas abscess,pyomyositis,spinal cord compression,tachycardia,vancomycin,virus load",NA,{Community-acquired mrsa pyomyositis: Case report and review of the literature},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L361647223 http://dx.doi.org/10.1155/2011/970848 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=16879686{\&}id=doi:10.1155{\%}2F2011{\%}2F970848{\&}atitle=Community-acquired+mrsa+,NA,2011,NA,NA,NA,NA,NA,NA,MAYBE,Cale,NO,Nchedo,Mushtaq,Mushtaq,YES,,
3471,YES,Chanin2011,Article,We describe a case of a young woman who had methicillin-resistant Staphylococcus aureus USA300 clone (MRSA-USA300)-associated Lemierre's syndrome and secondary necrotizing pneumonia and cerebral infarcts. We also review 11 cases of S. aureus-associated Lemierre's syndrome reported in the literature from 1965 to 2010. Recognition of S. aureus as an emergent cause of Lemierre's syndrome informs the initial empirical antibiotic choice for this life-threatening condition and may positively impact patient outcomes.,J M Chanin and L A Marcos and B M Thompson and R D Yusen and W M {Dunne Jr} and D K Warren and C A Q Santos and W M {Dunne Jr.} and D K Warren and C A Q Santos,0095-1137,J Clin Microbiol,",Bacterial Typing Techniques,Cerebral Infarction/complications/diagnosis/microb,Female,Genotype,Humans,Lemierre Syndrome/*complications/*diagnosis/microb,Lemierre syndrome,Methicillin-Resistant Staphylococcus aureus/classi,Molecular Typing,Pneumonia,Staphylococcal Infections/*complications/*diagnosi,Staphylococcal/complications/diagnosis/,Young Adult,adult,adult respiratory distress syndrome,antibiotic resistance,article,artificial ventilation,blood culture,brain infarction,case report,ceftriaxone,clindamycin,computer assisted tomography,cotrimoxazole,coughing,disease association,doxycycline,erythromycin,female,fever,human,linezolid,medical literature,methicillin resistant Staphylococcus aureus,meticillin,multilocus sequence typing,neck pain,necrotizing pneumonia,nuclear magnetic resonance imaging,oxacillin,pathogenesis,pneumonia,priority journal,purification,sore throat,vancomycin",2063--2066,{Methicillin-resistant Staphylococcus aureus USA300 clone as a cause of Lemierre's syndrome},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L361681196 http://dx.doi.org/10.1128/JCM.02507-10 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=00951137{\&}id=doi:10.1128{\%}2FJCM.02507-10{\&}atitle=Methicillin-resistant+St,49,2011,5,"From Duplicate 1 (Methicillin-resistant Staphylococcus aureus USA300 clone as a cause of Lemierre's syndrome - Chanin, J M; Marcos, L A; Thompson, B M; Yusen, R D; Dunne Jr., W M; Warren, D K; Santos, C A)

1098-660x
Chanin, Jake M
Marcos, Luis A
Thompson, Bithika M
Yusen, Roger D
Dunne, W Michael Jr
Warren, David K
Santos, Carlos A Q
Case Reports
Journal Article
Review
United States
J Clin Microbiol. 2011 May;49(5):2063-6. doi: 10.1128/JCM.02507-10. Epub 2011 Mar 23.",10.1128/jcm.02507-10,3/25/11,eng,21430106,YES,Allison,YES,Nchedo,Nchedo,Mushtaq,YES,,
6306,YES,Fernandez-Natal2016,Article,"Human infections associated with Corynebacterium kroppenstedtii are rarely reported, and this organism is usually described as antibiotic sensitive. Almost all published cases of C. kroppenstedtii infections have been associated with breast pathology in women and have been described in New Zealand, France, Canada, India and Japan. Here we describe the microbiologic characteristics of two strains isolated from two women diagnosed of granulomatous mastitis in Spain. One C. kroppenstedtii isolate was antibiotic sensitive while the other was multidrug resistant. Biochemical identification was possible using a wide battery of methods including API Coryne V2.0, API Strep, API NH, API NE, matrix-assisted laser desorption/ionization time-of-flight mass spectrometry and 16S rRNA gene amplification and sequencing. Antimicrobial susceptibility to 28 antibiotics as determined by Etest showed one isolate being sensitive to benzylpenicillin, ciprofloxacin, moxifloxacin, gentamicin, vancomycin, clindamycin, tetracycline, linezolid and rifampin. The second isolate showed resistance to ciprofloxacin, moxifloxacin, clindamycin, tetracycline and rifampin. The multidrug-resistant isolate contained the erm(X), tet(W), cmx, aphA1-IAB, strAB and sul1 resistance genes known from the R plasmid pJA144188 of Corynebacterium resistens. These genes were absent in the genome of the antibiotic-sensitive isolate. This report confirms the tropism of this microorganism for women's breasts and presents the first description of a multidrug-resistant C. kroppenstedtii strain.",I Fernández-Natal and D Rodr\'{i}guez-Lázaro and T Marrodán-Ciordia and J A Sáez-Nieto and S Valdezate and H Rodr\'{i}guez-Pollán and A Tauch and F Soriano,2052-2975,New Microbes and New Infections,"Corynebacterium,adult,antibiotic sensitivity,article,azithromycin,bacterial strain,bacterium identification,bacterium isolate,biochemical analysis,case report,cefixime,chloramphenicol,ciprofloxacin,clarithromycin,clindamycin,cotrimoxazole,dalfopristin plus quinupristin,epsilometer test,erythromycin,female,fine needle aspiration biopsy,gene amplification,gene sequence,gentamicin,granulomatous mastitis,human,human tissue,kanamycin,levofloxacin,linezolid,matrix-assisted laser desorption-ionization mass s,microbiological examination,middle aged,minimum inhibitory concentration,moxifloxacin,nucleotide sequence,penicillin G,phenotype,plasmid,priority journal,rifampicin,streptomycin,tetracycline,vancomycin",93--97,{Characterization and antimicrobial susceptibility of one antibiotic-sensitive and one multidrug-resistant Corynebacterium kroppenstedtii strain isolated from patients with granulomatous mastitis},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L612699894 http://dx.doi.org/10.1016/j.nmni.2016.09.006 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=20522975{\&}id=doi:10.1016{\%}2Fj.nmni.2016.09.006{\&}atitle=Characteriza,14,2016,NA,NA,NA,NA,NA,NA,YES,Brooke,NO,Erica,Zach,Mushtaq,YES,,
21767,MAYBE,Venugopal2007,Article,"PURPOSE: To determine minimum inhibitory concentration (MIC) of various anti-tuberculosis drugs for Mycobacterium avium complex (MAC) strains isolated from clinical samples. METHODS: Forty-nine human isolates of MAC were tested for susceptibility to nine chemotherapeutic agents. All isolates were from Indian patients suffering from chronic pulmonary mycobacteriosis. Drug susceptibility was performed both by agar dilution and MIC method. MIC values were analysed, both visually and by enzyme-linked immunosorbent assay reader. RESULTS: More than 40{\%} of the MAC isolates were sensitive to ciprofloxacine (48.98{\%}), amikacin (46.94{\%}) and roxithromycin (42.86{\%}) by the MIC method. In contrast, the isolates showed high degree of resistance to the first line antituberculosis drugs: only 28.6{\%} were sensitive to rifampicine, 22.85{\%} to isoniazid and ethambutol each and 36.7{\%} were sensitive to streptomycin. In addition, 22.85{\%} of the strains were sensitive to clofazimine and 34.7{\%} to kanamycin. CONCLUSIONS: Results of the study confirm the suitability of the rapid broth micro dilution (MIC) method as a simple yet reliable method to assay for the drug susceptibility of nontuberculosis mycobacterium.",D Venugopal and S Kumar and M Isa and M Bose,"0255-0857 (Print)
0255-0857",Indian J Med Microbiol,"*Drug Resistance, Bacterial,Antitubercular Agents/*pharmacology,Humans,India,Microbial Sensitivity Tests,Mycobacterium avium Complex/*drug effects/isolatio,Mycobacterium avium-intracellulare Infection/*micr,Tuberculosis, Pulmonary/*microbiology",115--120,{Drug resistance profile of human Mycobacterium avium complex strains from India},NA,25,2007,2,"Venugopal, D
Kumar, S
Isa, M
Bose, M
Journal Article
India
Indian J Med Microbiol. 2007 Apr;25(2):115-20.",NA,6/22/07,eng,17582180,YES,Jake,MAYBE,Mushtaq,Mushtaq,Mushtaq,NO,NO FULL TEXT AVAILABLE,
6414,MAYBE,Finks2009,Article,"Vancomycin-resistant Staphylococcus aureus (VRSA) infections, which are always methicillin-resistant, are a rare but serious public health concern. We examined 2 cases in Michigan in 2007. Both patients had underlying illnesses. Isolates were vanA-positive. VRSA was neither transmitted to or from another known VRSA patient nor transmitted from patients to identified contacts.",J Finks and E Wells and T L Dyke and N Husain and L Plizga and R Heddurshetti and M Wilkins and J Rudrik and J Hageman and J Patel and C Miller,"1080-6040
1080-6059",Emerging Infectious Diseases,"Staphylococcus aureus,Staphylococcus infection,United States,adult,anamnesis,antibiotic resistance,antibiotic sensitivity,article,bacterial transmission,bacterium isolate,case report,daptomycin,human,linezolid,polymerase chain reaction,pulsed field gel electrophoresis,vancomycin,vancomycin resistant Staphylococcus aureus,vancomycin resistant Staphylococcus aureus infecti",943--945,"{Vancomycin-resistant Staphylococcus aureus, Michigan, USA, 2007}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L354750612 http://dx.doi.org/10.3201/eid1506.081312 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=10806040{\&}id=doi:10.3201{\%}2Feid1506.081312{\&}atitle=Vancomycin-resistant,15,2009,6,NA,NA,NA,NA,NA,MAYBE,Cale,MAYBE,Zach,Zach,Mushtaq,YES,,
14669,MAYBE,Mutsaers2013,Article,NA,P G N J Mutsaers and A A {Van De Loosdrecht} and K Tawana and C Bödör and J Fitzgibbon and F H Menko,"0887-6924
1476-5551",Leukemia,"CD3 antigen,CD45 antigen,acute myeloblastic leukemia,adult,antibiotic agent,antibiotic therapy,bacterial infection,bronchiectasis,case report,clinical feature,drug megadose,drug treatment failure,familial cancer,family history,female,follow up,frameshift mutation,gene deletion,gene mutation,general condition deterioration,genetic analysis,human,letter,lung granuloma,lung infection,methylprednisolone,missense mutation,monosomy 7,mucocutaneous candidiasis,multiple pulmonary nodules,nasopharynx tumor,nonhodgkin lymphoma,open lung biopsy,pancytopenia,peripheral T cell lymphoma,phenotype,pleura effusion,prednisolone,priority journal,recurrent infection,refractory cytopenia with multilineage dysplasia,rituximab,transcription factor GATA 2,verruca vulgaris",2247--2248,{Highly variable clinical manifestations in a large family with a novel GATA2 mutation},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L52566591 http://dx.doi.org/10.1038/leu.2013.105 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=08876924{\&}id=doi:10.1038{\%}2Fleu.2013.105{\&}atitle=Highly+variable+clinical+,27,2013,11,NA,NA,NA,NA,NA,MAYBE,Jake,NO,Erica,Mushtaq,Mushtaq,YES,,
13453,MAYBE,Mauro2012,Article,"Tuberculous meningitis is the most severe form of tuberculosis and causes substantial morbidity and mortality in adults and children. The prevalence of multidrug-resistant (rifampin-isoniazid) strains requires the use of more toxic second-line drugs. We report a case of tuberculous meningitis in a 3-year-old Italian child. {\textcopyright} Copyright 2012, Mary Ann Liebert, Inc. 2012.",M V Mauro and P Cavalcanti and R Ledonne and C Giraldi and D Sperl\`{i},"1076-6294
1931-8448",Microbial Drug Resistance,"Italy,amikacin,antibiotic resistance,antibiotic therapy,article,case report,child,childhood disease,ciprofloxacin,corticosteroid therapy,drug efficacy,ethambutol,ethionamide,human,isoniazid,male,multidrug resistance,prednisone,preschool child,priority journal,pyrazinamide,rifampicin,tuberculous meningitis",71--73,{Description of primary multidrug-resistant tuberculous meningitis in an Italian child},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L364212372 http://dx.doi.org/10.1089/mdr.2011.0045 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=10766294{\&}id=doi:10.1089{\%}2Fmdr.2011.0045{\&}atitle=Description+of+primary,18,2012,1,NA,NA,NA,NA,NA,MAYBE,Cale,NO,Erica,Mushtaq,Mushtaq,YES,,
9365,MAYBE,Ishikawa2011a,Article,"This study was conducted by the Japanese Society of Chemotherapy and is the first nationwide study on bacterial pathogens isolated from patients with urinary tract infections at 28 hospitals throughout Japan between January 2008 and June 2008. A total of 688 bacterial strains were isolated from adult patients with urinary tract infections. The strains investigated in this study are as follows: Enterococcus faecalis (n = 140), Escherichia coli (n = 255), Klebsiella pneumoniae (n = 93), Proteus mirabilis (n = 42), Serratia marcescens (n = 44), and Pseudomonas aeruginosa (n = 114). The minimum inhibitory concentrations of 39 antibacterial agents used for these strains were determined according to the Clinical and Laboratory Standards Institute (CLSI) manual. All Enterococcus faecalis strains were susceptible to ampicillin and vancomycin. Although a majority of the E. faecalis strains were susceptible to linezolid, 11 strains (7.8{\%}) were found to be intermediately resistant. The proportions of fluoroquinolone-resistant Enterococcus faecalis, Escherichia coli, Proteus mirabilis, and S. marcescens strains were 35.7{\%}, 29.3{\%}, 18.3{\%}, and 15.2{\%}, respectively. The proportions of E. coli, P. mirabilis, K. pneumoniae, and S. marcescens strains producing extended-spectrum beta-lactamase were 5.1{\%}, 11.9{\%}, 0{\%}, and 0{\%}, respectively. The proportions of Pseudomonas aeruginosa strains resistant to carbapenems, aminoglycosides, and fluoroquinolones were 9.2{\%}, 4.4{\%}, and 34.8{\%}, respectively, and among them, 2 strains (1.8{\%}) were found to be multidrug resistant. These data present important information for the proper treatment of urinary tract infections and will serve as a useful reference for periodic surveillance studies in the future.",K Ishikawa and T Matsumoto and M Yasuda and S Uehara and T Muratani and M Yagisawa and J Sato and Y Niki and K Totsuka and K Sunakawa and H Hanaki and R Hattori and M Terada and T Kozuki and A Maruo and K Morita and K Ogasawara and Y Takahashi and K Matsuda and T Hirose and N Miyao and T Hayashi and K Takeyama and H Kiyota and M Tomita and H Yusu and H Koide and S Kimura and M Yanaoka and H Sato and T Ito and T Deguchi and Y Fujimoto and H Komeda and Y Asano and Y Takahashi and S Ishihara and S Arakawa and Y Nakano and K Tanaka and M Fujisawa and T Matsui and A Fujii and S Yamamoto and M Nojima and Y Higuchi and Y Ueda and S Kanamaru and K Monden and T Tsushima and Y Seno and M Tsugawa and T Takenaka and R Hamasuna and N Fujimoto and T Sho and K Takahashi and H Inatomi and N Takahashi and Y Ikei and H Hayami and T Yamane and M Nakagawa and S Kariya and T Arima,1341-321x,J Infect Chemother,"Adult,Aged,Aged, 80 and over,Anti-Bacterial Agents/pharmacology,Enterobacteriaceae Infections/*microbiology,Enterobacteriaceae/classification/drug effects/*is,Enterococcus faecalis/classification/drug effects/,Female,Gram-Positive Bacterial Infections/epidemiology/*m,Humans,Japan/epidemiology,Male,Microbial Sensitivity Tests,Middle Aged,Societies, Scientific,Urinary Tract Infections/epidemiology/*microbiolog",126--138,{The nationwide study of bacterial pathogens associated with urinary tract infections conducted by the Japanese Society of Chemotherapy},NA,17,2011,1,"1437-7780
Ishikawa, Kiyohito
Matsumoto, Tetsuro
Yasuda, Mitsuru
Uehara, Shinya
Muratani, Tetsuro
Yagisawa, Morimasa
Sato, Junko
Niki, Yoshihito
Totsuka, Kyoichi
Sunakawa, Keisuke
Hanaki, Hideaki
Hattori, Rikizo
Terada, Michinori
Kozuki, Tsuneo
Maruo, Akinori
Morita, Kohei
Ogasawara, Kazuhiko
Takahashi, Yoshisaburo
Matsuda, Kenji
Hirose, Takaoki
Miyao, Noriomi
Hayashi, Tasuku
Takeyama, Koh
Kiyota, Hiroshi
Tomita, Masayuki
Yusu, Hisashi
Koide, Haruhisa
Kimura, Shoji
Yanaoka, Masanori
Sato, Hajime
Ito, Toru
Deguchi, Takashi
Fujimoto, Yoshinori
Komeda, Hisao
Asano, Yuko
Takahashi, Yoshito
Ishihara, Satoshi
Arakawa, Soichi
Nakano, Yuzo
Tanaka, Kazushi
Fujisawa, Masato
Matsui, Takashi
Fujii, Akira
Yamamoto, Shingo
Nojima, Michio
Higuchi, Yoshihide
Ueda, Yasuo
Kanamaru, Sojun
Monden, Koichi
Tsushima, Tomoyasu
Seno, Yuko
Tsugawa, Masaya
Takenaka, Tadasu
Hamasuna, Ryoichi
Fujimoto, Naohiro
Sho, Takehiko
Takahashi, Koichi
Inatomi, Hisato
Takahashi, Naoya
Ikei, Yoshihiko
Hayami, Hiroshi
Yamane, Takashi
Nakagawa, Masayuki
Kariya, Satoru
Arima, Takashi
Journal Article
Research Support, Non-U.S. Gov't
Netherlands
J Infect Chemother. 2011 Feb;17(1):126-38. doi: 10.1007/s10156-010-0174-1. Epub 2010 Dec 21.",10.1007/s10156-010-0174-1,12/22/10,eng,21174142,MAYBE,Melanie,MAYBE,Brooke,Brooke,Mushtaq,YES,,
8611,YES,Hidron2008,Article,NA,A I Hidron and A N Schuetz and F S Nolte and C V Gould and M K Osborn,"0305-7453
1460-2091",Journal of Antimicrobial Chemotherapy,"Enterococcus faecalis,adult,antibiotic resistance,antibiotic sensitivity,broth dilution,cardiovascular risk,case report,daptomycin,decubitus,drug treatment failure,drug withdrawal,fatality,heparin,heparin induced thrombocytopenia,high risk patient,hospice care,hospital discharge,human,letter,linezolid,male,methicillin resistant Staphylococcus aureus,minimum inhibitory concentration,mitral valve disease,nafcillin,palliative therapy,penicillin G,prosthetic valve endocarditis,rash,strain identification,transesophageal echocardiography,treatment duration,treatment response,vancomycin",1394--1396,{Daptomycin resistance in enterococcus faecalis prosthetic valve endocarditis},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L351753616 http://dx.doi.org/10.1093/jac/dkn105 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=03057453{\&}id=doi:10.1093{\%}2Fjac{\%}2Fdkn105{\&}atitle=Daptomycin+resistance+in+e,61,2008,6,NA,NA,NA,NA,NA,NO,Brooke,YES,Nchedo,Zach,Mushtaq,YES,,
3374,YES,Chaiwongkarjohn2011,Article,"The state of Hawai'i has the highest prevalence of methicillin-resistant Staphylococcus aureus (MRSA) infection in the United States. Since vancomycin is the most frequently-prescribed antibiotic for healthcare-associated MRSA infection, there is concern for development of vancomycin resistance. We report on a 61 year-old woman with history of previous successful treatments of MRSA bacteremia with vancomycin. She was later hospitalized for catheter-related MRSA bacteremia that persisted despite vancomycin treatment. The vancomycin minimal inhibitory concentration (MIC) was initially 1-2 microg/ml, suggesting susceptibility, but changed to 4 microg/ml. At this level, the organism was classified as a vancomycin-intermediate Staphylococcus aureus (VISA). Therapy was changed from vancomycin to daptomycin, and the patient's blood cultures were sterilized. High suspicion of VISA should be raised in MRSA-infected patients who fail or have a history of vancomycin therapy so that additional susceptibility testing and appropriate antibiotic therapy can be promptly commenced to reduce the morbidity associated with VISA infection.",S Chaiwongkarjohn and P Pramyothin and N Suwantarat and M J Bankowski and T Koyamatsu and S E Seifried and E F Bello,"0017-8594 (Print)
0017-8594",Hawaii medical journal,",*Methicillin-Resistant Staphylococcus aureus,Anti-Bacterial Agents/pharmacology/therapeutic use,Bacteremia/*drug therapy,Daptomycin/pharmacology/therapeutic use,Female,Humans,Microbial Sensitivity Tests,Middle Aged,Staphylococcal Infections/diagnosis/*drug therapy/,Staphylococcus aureus,Staphylococcus aureus/*drug effects,Staphylococcus infection,Vancomycin Resistance/*drug effects,Vancomycin/pharmacology/therapeutic use,antibiotic resistance,antiinfective agent,article,bacteremia,case report,daptomycin,drug effect,female,human,methicillin resistant Staphylococcus aureus,microbial sensitivity test,microbiology,middle aged,vancomycin",233--236,{A report on the first case of vancomycin-intermediate Staphylococcus aureus (VISA) in Hawai'i},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L560079210 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=00178594{\&}id=doi:{\&}atitle=A+report+on+the+first+case+of+vancomycin-intermediate+Staphylococcus+aureus+{\%}2528VISA{\%}252,70,2011,11,"From Duplicate 1 (A report on the first case of vancomycin-intermediate Staphylococcus aureus (VISA) in Hawai'i - Chaiwongkarjohn, S; Pramyothin, P; Suwantarat, N; Bankowski, M J; Koyamatsu, T; Seifried, S E; Bello, E F)

Chaiwongkarjohn, Suttirak
Pramyothin, Pornpoj
Suwantarat, Nuntra
Bankowski, Matthew J
Koyamatsu, Terrie
Seifried, Steven E
Bello, Erlaine F
Case Reports
Journal Article
United States
Hawaii Med J. 2011 Nov;70(11):233-6.",NA,12/14/11,eng,22162601,YES,Allison,YES,Ayomide,Ayomide,Mushtaq,YES,,
8833,YES,Hong2008a,Article,"Since its first isolation in 1997, vancomycin-intermediate Staphylococcus aureus (VISA) has been a clinical concern because it may lead to treatment failure. Up to the present, there were two reports of clinical VISA cases in Korea. We now report two additional cases of VISA with the minimum inhibitory concentration (MIC) of 4 microg/mL. The first patient was a 59 yr-old man who had undergone total hip replacement arthroplasty in 1999 due to avascular necrosis of femur heads. He had recurrent episodes of infected hip caused by methicillin-resistant Staphylococcus aureus (MRSA) and was treated with vancomycin. He underwent replacement operation of prosthesis. Cultures of joint fluid and joint tissue grew S. aureus. Vancomycin MIC as determined by a broth microdilution method was 4 microg/mL for the both isolates. The patient was treated with high enough doses of vancomycin to maintain serum trough concentrations at 20-25 microg/mL for 52 days and was discharged. The second patient was a 57 yr-old man with diabetes. He lost consciousness from drinking. After recovery of consciousness, he was diagnosed with aspiration pneumonia. MRSA and Acinetobacter baumannii were cultured from sputum and the patient was treated with vancomycin and meropenem. During hospitalization, bed sores developed in his ankle and back. A wound culture from the sore grew S. aureus with vancomycin MIC of 4 microg/mL. Since infection was localized, systemic antibiotics did not seem necessary, and the patient was transferred to another hospital for isolation and management.",K H Hong and J S Park and E C Kim,"1598-6535 (Print)
1598-6535",Korean J Lab Med,",*Vancomycin Resistance,Acinetobacter Infections/drug therapy,Acinetobacter baumannii,Acinetobacter baumannii/isolation {\&} purification,Acinetobacter infection,Anti-Bacterial Agents/pharmacology/*therapeutic us,Humans,Joints/microbiology,Male,Methicillin-Resistant Staphylococcus aureus/*isola,Microbial Sensitivity Tests,Middle Aged,Pressure Ulcer/microbiology,Staphylococcal Infections/*drug therapy,Staphylococcus infection,Thienamycins/pharmacology/therapeutic use,Vancomycin/pharmacology/*therapeutic use,antibiotic resistance,antiinfective agent,article,case report,decubitus,human,isolation and purification,joint,male,meropenem,methicillin resistant Staphylococcus aureus,microbiological examination,microbiology,middle aged,thienamycin derivative,vancomycin",444--448,{Two cases of vancomycin-intermediate Staphylococcus aureus isolated from joint tissue or wound},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L354307501 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=15986535{\&}id=doi:{\&}atitle=Two+cases+of+vancomycin-intermediate+Staphylococcus+aureus+isolated+from+joint+tissue,28,2008,6,"From Duplicate 1 ([Two cases of vancomycin-intermediate Staphylococcus aureus isolated from joint tissue or wound] - Hong, K H; Park, J S; Kim, E C)

Hong, Ki Ho
Park, Jeong Su
Kim, Eui-Chong
Case Reports
English Abstract
Journal Article
Korea (South)
Korean J Lab Med. 2008 Dec;28(6):444-8. doi: 10.3343/kjlm.2008.28.6.444.",10.3343/kjlm.2008.28.6.444,1/8/09,kor,19127109,MAYBE,Brooke,YES,Nchedo,Nchedo,Mushtaq,YES,,
