STUDY_ID,INCLUDE,X1,bibtype,abstract,author,isbn,journal,keywords,pages,title,url,volume,year,number,annote,doi,edition,language,pmid,ROUND1INC,ROUND1REV,ROUND2INC,ROUND2REV,REVIEWERS,FT_REV,DOWNLOADED,REASON,NOTES
3978,YES,Cifuentes2012,Article,"Carbapenem resistance in Enterobacteriaceae is an emerging problem worldwide. Among the mechanisms involved are the production of ESBLs or AmpC associated with porins loss or the presence of carbapenemases. Among these, the KPC betalactamase has become especially relevant given its rapid spread.In this article we present the first case of isolation of a strain of KPC producer Klebsiella pneumoniae at a hospital in Santiago, in a patient coming from Italy, with a history of multiple hospitalizations for treatment of non-Hodgkin lymphoma and subjected to several cycles of chemotherapy and hemodialysis. The strain was isolated from a urine culture on the seventh day of the patient's arrival to Chile. The isolate was resistant to quinolones, aminoglycosides, cephalosporins and carbapenems, retaining only susceptibility to tigecycline and colistin. In phenotypic test it was found to have positive Hodge test and positive synergy with carbapenems/boronic acid. Polymerase chain reaction demonstrated the presence of beta-lactamases TEM, SHV and KPC-2. None other Class A serine-carbapenemase or metallo-bectalactamases were present.",M Cifuentes and P Garc\'{i}a and P S Mart\'{i}n and F Silva and J Zú{ñ}iga and S Reyes and R Rojas and R Ponce and R Quintanilla and L Delpiano and M Wolff and P Garcia and P {San Martin} and F Silva and J Zuniga and S Reyes and R Rojas and R Ponce and R Quintanilla and L Delpiano and M Wolff,"0716-1018 (Print)
0716-1018",Rev Chilena Infectol,",Adult,Anti-Bacterial Agents/pharmacology,Bacterial Proteins/*biosynthesis/genetics,Carbapenems/pharmacology,Chile,Humans,Italy,Klebsiella Infections/*microbiology,Klebsiella infection,Klebsiella pneumoniae,Klebsiella pneumoniae/drug effects/*enzymology,Lymphoma,Male,Microbial Sensitivity Tests,Non-Hodgkin/drug therapy,adult,antibiotic resistance,antiinfective agent,article,bacterial protein,beta lactamase,beta-Lactam Resistance/*genetics,beta-Lactamases/*biosynthesis/genetics,biosynthesis,carbapenem derivative,carbapenemase,case report,drug effect,enzymology,genetics,human,male,microbial sensitivity test,microbiology,nonhodgkin lymphoma",224--228,{First isolation of kpc in Chile: From Italy to a public hospital in Santiago},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L364962729 http://dx.doi.org/10.4067/S0716-10182012000200018 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=07161018{\&}id=doi:10.4067{\%}2FS0716-10182012000200018{\&}atitle=Fi,29,2012,2,"From Duplicate 1 ([First isolation of KPC in Chile: from Italy to a public hospital in Santiago] - Cifuentes, M; Garcia, P; San Martin, P; Silva, F; Zuniga, J; Reyes, S; Rojas, R; Ponce, R; Quintanilla, R; Delpiano, L; Wolff, M)

Cifuentes, Marcela
Garcia, Patricia
San Martin, Paola
Silva, Francisco
Zuniga, Jennifer
Reyes, Sergio
Rojas, Rodrigo
Ponce, Rodrigo
Quintanilla, Raul
Delpiano, Luis
Wolff, Marcelo
Case Reports
English Abstract
Journal Article
Chile
Rev Chilena Infectol. 2012 Apr;29(2):224-8. doi: 10.4067/S0716-10182012000200018.",10.4067/s0716-10182012000200018,6/13/2012,spa,22689041,YES,Cale,YES,Nchedo,Nchedo,Zach,no,could not get full-text in English,
4000,MAYBE,Citak2006,Article,Here we describe a case of a neuroblastoma patient with recurrent vancomycin-resistant enterococcal infection successfully treated with ciprofloxacin. This is the first case of recurrent vancomycin-resistant enterococal infection in our hospital and Turkey. {\textcopyright} 2005 The British Infection Society.,E C Citak and A Oguz and C Karadeniz and V Okur and A Basustaoglu and D Arman,0163-4453,J Infect,",*Vancomycin Resistance,Anti-Bacterial Agents/pharmacology,Bacteremia/drug therapy/microbiology,Child,Ciprofloxacin/*therapeutic use,Enterococcus faecium,Enterococcus faecium/*drug effects,Female,Gram-Positive Bacterial Infections/drug therapy/ep,Humans,Preschool,Turkey (republic),Turkey/epidemiology,abdominal pain,adriamycin,amikacin,antibiotic sensitivity,article,bacterium identification,case report,cefepime,ciprofloxacin,cisplatin,convulsion,cyclophosphamide,dacarbazine,doxorubicin,enterococcal infection,etoposide,febrile neutropenia,female,gait disorder,hepatomegaly,human,ifosfamide,meropenem,muscle weakness,neuroblastoma,paraplegia,preschool child,recurrent infection,sensory dysfunction,teicoplanin,urinary tract infection,vancomycin,vancomycin resistant Enterococcus,vincristine,vp 16",e147--50,{First recurrent infection with vancomycin-resistant enterococcus from Turkey},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L44227818 http://dx.doi.org/10.1016/j.jinf.2005.11.021 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=01634453{\&}id=doi:10.1016{\%}2Fj.jinf.2005.11.021{\&}atitle=First+recurre,53,2006,3,"From Duplicate 2 (First recurrent infection with vancomycin-resistant enterococcus from Turkey - Citak, E C; Oguz, A; Karadeniz, C; Okur, V; Basustaoglu, A; Arman, D)

1532-2742
Citak, Elvan Caglar
Oguz, Aynur
Karadeniz, Ceyda
Okur, Visal
Basustaoglu, Ahmet
Arman, Dilek
Case Reports
Journal Article
England
J Infect. 2006 Sep;53(3):e147-50. Epub 2006 Jan 18.",10.1016/j.jinf.2005.11.021,1/18/2006,eng,16413059,YES,Allison,MAYBE,Mushtaq,Mushtaq,Zach,yes,,
4051,YES,Coatsworth2012,Article,NA,N R Coatsworth and P G Huntington and R P Hardiman and B J Hudson and C J Fernandes,"0031-3025
1465-3931",Pathology,"Klebsiella infection,Klebsiella pneumoniae,antibiotic resistance,aorta disease,bacterial protein,beta lactamase,blood vessel fistula,carbapenemase 2, Klebsiella pneumoniae,carbapenemase-2, Klebsiella pneumoniae,case report,enzymology,esophagus fistula,fatality,human,isolation and purification,letter,male,metabolism,microbiological examination,microbiology,middle aged,multidrug resistance,pathology",42--44,{A case of carbapenemase-producing Klebsiella pneumoniae in Australia},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L364423084 http://dx.doi.org/10.1097/PAT.0b013e32834e4228 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=00313025{\&}id=doi:10.1097{\%}2FPAT.0b013e32834e4228{\&}atitle=A+case+o,44,2012,1,NA,NA,NA,NA,NA,YES,Brooke,YES,Erica,Erica,Zach,no,could not get full-text access through Emory,
4070,YES,Cohen-Bacrie2011,Article,"Multidrug- (MDR) and extensively drug-resistant (XDR) tuberculosis (TB) are reported to gradually spread across European countries with low TB prevalence including France. Some isolates may even accumulate traits of resistance in addition to the XDR profile, as a result of therapeutic mismanagement. We report here the first case of XDR TB in Marseilles and discuss the potential effectiveness of sulfamide treatment in such cases.",S Cohen-Bacrie and I {Ben Kahla} and E Botelho-Nevers and M Million and P Parola and P Brouqui and M Drancourt and I B Kahla and E Botelho-Nevers and M Million and P Parola and P Brouqui and M Drancourt,1025-496x,Eurosurveillance,",Antitubercular Agents/therapeutic use,China,DNA topoisomerase (ATP hydrolysing) A,Extensively Drug-Resistant Tuberculosis/*diagnosis,Female,France,Genotype,Humans,Middle Aged,Mycobacterium tuberculosis/*genetics/*isolation {\&},RNA polymerase beta subunit,Ras protein,acid fast bacterium,adult,amikacin,aminosalicylic acid,antibiotic resistance,article,bacterial growth,bacterial transmission,case report,clinical feature,computer assisted tomography,cotrimoxazole,coughing,cycline,cycloserine,drug efficacy,ethambutol,ethionamide,extensively drug resistant tuberculosis,female,fever,genetic variability,human,isoniazid,kanamycin,levofloxacin,linezolid,lung infiltrate,lung tuberculosis,nonsense mutation,ofloxacin,pyrazinamide,ribosome protein,rifampicin,streptomycin,sulfanilamide,thorax radiography,weight reduction",NA,"{Imported extensively drug-resistant Mycobacterium tuberculosis Beijing genotype, Marseilles, France, 2011}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L361702260 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=1025496X{\&}id=doi:{\&}atitle=Imported+extensively+drug-resistant+Mycobacterium+tuberculosis+Beijing+genotype{\%}2C+Ma,16,2011,16,"From Duplicate 2 (Imported extensively drug-resistant Mycobacterium tuberculosis Beijing genotype, Marseilles, France, 2011 - Cohen-Bacrie, S; Ben Kahla, I; Botelho-Nevers, E; Million, M; Parola, P; Brouqui, P; Drancourt, M)

1560-7917
Cohen-Bacrie, S
Ben Kahla, I
Botelho-Nevers, E
Million, M
Parola, P
Brouqui, P
Drancourt, M
Case Reports
Journal Article
Sweden
Euro Surveill. 2011 Apr 21;16(16). pii: 19846.",NA,4/30/2011,eng,21527133,MAYBE,Cale,NO,Mushtaq,Zach,Zach,yes,,
4092,MAYBE,Cohen2015b,Article,"BACKGROUND: The continued advance of antibiotic resistance threatens the treatment and control of many infectious diseases. This is exemplified by the largest global outbreak of extensively drug-resistant (XDR) tuberculosis (TB) identified in Tugela Ferry, KwaZulu-Natal, South Africa, in 2005 that continues today. It is unclear whether the emergence of XDR-TB in KwaZulu-Natal was due to recent inadequacies in TB control in conjunction with HIV or other factors. Understanding the origins of drug resistance in this fatal outbreak of XDR will inform the control and prevention of drug-resistant TB in other settings. In this study, we used whole genome sequencing and dating analysis to determine if XDR-TB had emerged recently or had ancient antecedents. METHODS AND FINDINGS: We performed whole genome sequencing and drug susceptibility testing on 337 clinical isolates of Mycobacterium tuberculosis collected in KwaZulu-Natal from 2008 to 2013, in addition to three historical isolates, collected from patients in the same province and including an isolate from the 2005 Tugela Ferry XDR outbreak, a multidrug-resistant (MDR) isolate from 1994, and a pansusceptible isolate from 1995. We utilized an array of whole genome comparative techniques to assess the relatedness among strains, to establish the order of acquisition of drug resistance mutations, including the timing of acquisitions leading to XDR-TB in the LAM4 spoligotype, and to calculate the number of independent evolutionary emergences of MDR and XDR. Our sequencing and analysis revealed a 50-member clone of XDR M. tuberculosis that was highly related to the Tugela Ferry XDR outbreak strain. We estimated that mutations conferring isoniazid and streptomycin resistance in this clone were acquired 50 y prior to the Tugela Ferry outbreak (katG S315T [isoniazid]; gidB 130 bp deletion [streptomycin]; 1957 [95{\%} highest posterior density (HPD): 1937-1971]), with the subsequent emergence of MDR and XDR occurring 20 y (rpoB L452P [rifampicin]; pncA 1 bp insertion [pyrazinamide]; 1984 [95{\%} HPD: 1974-1992]) and 10 y (rpoB D435G [rifampicin]; rrs 1400 [kanamycin]; gyrA A90V [ofloxacin]; 1995 [95{\%} HPD: 1988-1999]) prior to the outbreak, respectively. We observed frequent de novo evolution of MDR and XDR, with 56 and nine independent evolutionary events, respectively. Isoniazid resistance evolved before rifampicin resistance 46 times, whereas rifampicin resistance evolved prior to isoniazid only twice. We identified additional putative compensatory mutations to rifampicin in this dataset. One major limitation of this study is that the conclusions with respect to ordering and timing of acquisition of mutations may not represent universal patterns of drug resistance emergence in other areas of the globe. CONCLUSIONS: In the first whole genome-based analysis of the emergence of drug resistance among clinical isolates of M. tuberculosis, we show that the ancestral precursor of the LAM4 XDR outbreak strain in Tugela Ferry gained mutations to first-line drugs at the beginning of the antibiotic era. Subsequent accumulation of stepwise resistance mutations, occurring over decades and prior to the explosion of HIV in this region, yielded MDR and XDR, permitting the emergence of compensatory mutations. Our results suggest that drug-resistant strains circulating today reflect not only vulnerabilities of current TB control efforts but also those that date back 50 y. In drug-resistant TB, isoniazid resistance was overwhelmingly the initial resistance mutation to be acquired, which would not be detected by current rapid molecular diagnostics employed in South Africa that assess only rifampicin resistance.",K A Cohen and T Abeel and A {Manson McGuire} and C A Desjardins and V Munsamy and T P Shea and B J Walker and N Bantubani and D V Almeida and L Alvarado and S B Chapman and N R Mvelase and E Y Duffy and M G Fitzgerald and P Govender and S Gujja and S Hamilton and C Howarth and J D Larimer and K Maharaj and M D Pearson and M E Priest and Q Zeng and N Padayatchi and J Grosset and S K Young and J Wortman and K P Mlisana and M R O'Donnell and B W Birren and W R Bishai and A S Pym and A M Earl,1549-1277,PLoS Med,"*Genome, Bacterial,Adult,Antitubercular Agents/*pharmacology,Disease Outbreaks,Extensively Drug-Resistant Tuberculosis/drug thera,Female,Humans,Male,Microbial Sensitivity Tests,Mutation,Mycobacterium tuberculosis/drug effects/*genetics/,Sequence Analysis, DNA,South Africa/epidemiology",e1001880,{Evolution of Extensively Drug-Resistant Tuberculosis over Four Decades: Whole Genome Sequencing and Dating Analysis of Mycobacterium tuberculosis Isolates from KwaZulu-Natal},NA,12,2015,9,"1549-1676
Cohen, Keira A
Abeel, Thomas
Manson McGuire, Abigail
Desjardins, Christopher A
Munsamy, Vanisha
Shea, Terrance P
Walker, Bruce J
Bantubani, Nonkqubela
Almeida, Deepak V
Alvarado, Lucia
Chapman, Sinead B
Mvelase, Nomonde R
Duffy, Eamon Y
Fitzgerald, Michael G
Govender, Pamla
Gujja, Sharvari
Hamilton, Susanna
Howarth, Clinton
Larimer, Jeffrey D
Maharaj, Kashmeel
Pearson, Matthew D
Priest, Margaret E
Zeng, Qiandong
Padayatchi, Nesri
Grosset, Jacques
Young, Sarah K
Wortman, Jennifer
Mlisana, Koleka P
O'Donnell, Max R
Birren, Bruce W
Bishai, William R
Pym, Alexander S
Earl, Ashlee M
T32HL007633/HL/NHLBI NIH HHS/United States
U19 AI51794/AI/NIAID NIH HHS/United States
U19AI110818/AI/NIAID NIH HHS/United States
K23 AI098479-01A1/AI/NIAID NIH HHS/United States
U19 AI110818/AI/NIAID NIH HHS/United States
Journal Article
Research Support, N.I.H., Extramural
Research Support, Non-U.S. Gov't
United States
PLoS Med. 2015 Sep 29;12(9):e1001880. doi: 10.1371/journal.pmed.1001880. eCollection 2015 Sep.",10.1371/journal.pmed.1001880,9/30/2015,eng,26418737,MAYBE,Brooke,MAYBE,Erica,Erica,Zach,yes,,
4122,MAYBE,Cole2013b,Article,"OBJECTIVES: After a trend of increasing incidence of gonorrhoea in the 1990s, by 2004 the incidence was declining in England, but continuing to increase in Wales. This prompted an investigation of the epidemiology of gonorrhoea in Wales to inform future prevention and control measures. METHODS: As an extension to Gonococcal Resistance to Antimicrobials Surveillance Programme, between May 2005 and September 2006, 540 consecutive gonococcal isolates were collected from three microbiology laboratories in South Wales. Isolates were typed using Neisseria gonorrhoeae Multi Antigen Sequence Typing tested for susceptibility to therapeutic agents and demographic and behavioural data were collected retrospectively from patient notes. RESULTS: 163 sequence types (STs) were identified in 475 N gonorrhoeae isolates from 502 patient episodes. The most frequently observed STs ({\textgreater}20 isolates) were: 2, 752, 471, 249 and 8, all of which were susceptible to the antimicrobial agents tested. A significant association between ST and sexual orientation was identified, the most frequently observed STs occurring in young (median age {\textless}25 years) heterosexuals. STs 147, 4, 1634 and 64 predominated in men who have sex with men. CONCLUSIONS: We confirm the existence of common STs across the UK, as well as identify a number of types that were novel to Wales. Discrete sexual networks were identified, the most localised being in young heterosexuals. Molecular typing provides a method for identifying local clusters of gonorrhoea, and could assist in the implementation and evaluation of targeted interventions.",M J Cole and D Rh Thomas and S A Chisholm and A N Abdullah and H Birley and I Hosein and E Kubiak and D White and I Martin and C A Ison,"1368-4973
1472-3263",Sex Transm Infect,",*Molecular Typing,Adolescent,Adult,Anti-Bacterial Agents/pharmacology,Cluster Analysis,Demography,Female,Gonorrhea/*epidemiology/*microbiology,Humans,Male,Microbial Sensitivity Tests,Middle Aged,Molecular Epidemiology,Neisseria gonorrhoeae,Neisseria gonorrhoeae/*classification/*genetics/is,Sexual Behavior,United Kingdom,Wales/epidemiology,Young Adult,adolescent,adult,aged,antiinfective agent,article,bacterium identification,bacterium isolate,controlled study,disease duration,disease predisposition,female,gonorrhea,heterosexuality,human,infection prevention,major clinical study,male,men who have sex with men,molecular epidemiology,molecular typing,multicenter study,priority journal,retrospective study,sequence analysis,sexual orientation",267--272,{Molecular epidemiology of gonorrhoea in Wales (UK)},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L52342368 http://dx.doi.org/10.1136/sextrans-2012-050663 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=13684973{\&}id=doi:10.1136{\%}2Fsextrans-2012-050663{\&}atitle=Molecular,89,2013,3,"From Duplicate 1 (Molecular epidemiology of gonorrhoea in Wales (UK) - Cole, M J; Thomas, D R; Chisholm, S A; Abdullah, A N; Birley, H; Hosein, I; Kubiak, E; White, D; Martin, I; Ison, C A)

1472-3263
Cole, Michelle J
Thomas, Daniel Rh
Chisholm, Stephanie A
Abdullah, Adel N
Birley, Humphrey
Hosein, Ian
Kubiak, Elizabeth
White, Diana
Martin, Iona
Ison, Catherine A
Journal Article
England
Sex Transm Infect. 2013 May;89(3):267-72. doi: 10.1136/sextrans-2012-050663. Epub 2012 Dec 5.",10.1136/sextrans-2012-050663,12/12/2012,eng,23220784,MAYBE,Brooke,MAYBE,Cale,Brooke,Zach,yes,,
4193,YES,Contreras2008,Article,"An unusual increase in infections caused by vancomycin-resistant Enterococcus gallinarum (VREG) was identified in May 2004, in a Colombian tertiary care teaching hospital. A case-control study was subsequently designed to identify risk factors associated with the development of infections due to these organisms. All VREG isolates were subjected to antimicrobial susceptibility testing, vancomycin resistance gene detection and pulsed-field gel electrophoresis (PFGE) typing. Additionally, the presence of genes associated with an acquired pathogenicity island of E. faecalis and a hyl-like gene of E. faecium was assessed by hybridisation assays. Eleven cases of VREG were identified between May through June 2004. VREG was isolated from blood (N = 4), surgical secretions (N = 4), paranasal sinus secretion (N = 1), lung abscess (N = 1) and urine (N = 1). Infections with VREG were associated with mucositis, hospitalisation in the haematology ward and surgical unit, length of hospital stay prior to culture and invasive procedures within 30 days prior to the culture. Logistic regression found that female sex and hospitalisation in the surgical unit were independent factors for VREG infection. All isolates were identified as E. gallinarum, harboured the vanC1 gene and exhibited indistinguishable restriction patterns by PFGE. Virulence-associated genes were not detected. This is the first documented hospital-wide outbreak of VREG and highlights the fact that uncommon species of enterococci are capable of nosocomial dissemination. {\textcopyright} 2008 The Hospital Infection Society.",G A Contreras and C A DiazGranados and L Cortes and J Reyes and S Vanegas and D Panesso and S Rincón and L D\'{i}az and G Prada and B E Murray and C A Arias and S Rincon and L Diaz and G Prada and B E Murray and C A Arias,"0195-6701 (Print)
0195-6701",J Hosp Infect,",*Disease Outbreaks,*Vancomycin Resistance/genetics,80 and over,Adolescent,Adult,Aged,Anti-Bacterial Agents/pharmacology,Case-Control Studies,Child,Colombia/epidemiology,Cross Infection/*epidemiology/microbiology,Electrophoresis,Enterococcus faecalis,Enterococcus faecium,Enterococcus gallinarum,Enterococcus/*classification/drug effects/genetics,Female,Gel,Gram-Positive Bacterial Infections/*epidemiology/m,Hospitals,Humans,Male,Microbial Sensitivity Tests,Middle Aged,Preschool,Pulsed-Field,Risk Factors,Species Specificity,Teaching,Vancomycin/pharmacology,Young Adult,adolescent,adult,aged,antibiotic agent,antibiotic sensitivity,article,bacterial protein,bacterial virulence,bacterium culture,bacterium identification,bacterium isolation,case control study,child,controlled study,epidemic,female,gene identification,genetic association,hospital infection,hospitalization,human,hybridization,infant,infection risk,length of stay,lung abscess,major clinical study,male,mucosa inflammation,nonhuman,paranasal sinus,pathogenesis,protein vanC1,pulsed field gel electrophoresis,rare species,sex ratio,teaching hospital,tertiary health care,unclassified drug,urinalysis,vancomycin,vancomycin resistant Enterococcus",346--352,{Nosocomial outbreak of Enteroccocus gallinarum: untaming of rare species of enterococci},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L50271382 http://dx.doi.org/10.1016/j.jhin.2008.07.012 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=01956701{\&}id=doi:10.1016{\%}2Fj.jhin.2008.07.012{\&}atitle=Nosocomial+ou,70,2008,4,"From Duplicate 1 (Nosocomial outbreak of Enteroccocus gallinarum: untaming of rare species of enterococci - Contreras, G A; DiazGranados, C A; Cortes, L; Reyes, J; Vanegas, S; Panesso, D; Rincon, S; Diaz, L; Prada, G; Murray, B E; Arias, C A)

Contreras, G A
DiazGranados, C A
Cortes, L
Reyes, J
Vanegas, S
Panesso, D
Rincon, S
Diaz, L
Prada, G
Murray, B E
Arias, C A
Journal Article
England
J Hosp Infect. 2008 Dec;70(4):346-52. doi: 10.1016/j.jhin.2008.07.012. Epub 2008 Sep 16.",10.1016/j.jhin.2008.07.012,9/19/2008,eng,18799242,MAYBE,Cale,NO,Erica,Zach,Zach,yes,,
4363,MAYBE,Crane2014,Article,NA,J K Crane,"0305-7453
1460-2091",Journal of Antimicrobial Chemotherapy,"North America,Staphylococcus aureus,United States,antibiotic resistance,antibiotic sensitivity,bacterial strain,bacterial virulence,emergency care,hospital,human,intensive care unit,letter,methicillin resistant Staphylococcus aureus,nonhuman,patient care,penicillin G,penicillin susceptible Staphylococcus aureus,vancomycin",280--281,"{Resurgence of penicillin-susceptible Staphylococcus aureus at a hospital in New York State, USA}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L370488815 http://dx.doi.org/10.1093/jac/dkt317 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=03057453{\&}id=doi:10.1093{\%}2Fjac{\%}2Fdkt317{\&}atitle=Resurgence+of+penicillin-s,69,2014,1,NA,NA,NA,NA,NA,YES,Allison,MAYBE,Mushtaq,Mushtaq,Zach,yes,,
4383,YES,Cremet2013,Article,"Objectives: This study reports details on Escherichia coli isolates recovered from a cystic fibrosis (CF) patient in order to understand how this pathogen adapts to and resists broad-spectrum antipseudomonal therapy in this context. Methods: Five E. coli isolates were obtained from various clinical samples (airways, urine or dialysis catheter) over a 7 month period covering a double-lung transplantation. All isolates were analysed in terms of clonality [enterobacterial repetitive intergenic consensus (ERIC)-PCR and multilocus sequence typing], virulence profiles (phylogroup and search for 15 virulence genes), growth patterns (morphotype, biofilm-forming ability and growth rate), hypermutability and antimicrobial susceptibility, with molecular characterization of $\beta$-lactamases and porins. Results: The five isolates shared similar ERIC-PCR profiles and sequence types (ST1193) and exhibited the same virulence profile. The respiratory isolates were strong mutators, exhibited mucoid or small-colony morphotypes, exhibited strong biofilm-forming ability and grew slowly compared with the others. All isolates were highly resistant to ceftazidime. The respiratory isolates showed reduced susceptibility to cefepime and high resistance to aztreonam. The patient had received a 31 day course of ceftazidime/aztreonam until transplantation. All isolates harboured the same wild-type chromosomal AmpC. A CMY-2 enzyme was detected in the non-respiratory isolates. The respiratory isolates harboured L293S and V211A/L293S new CMY-2 variants, which were designated CMY-94 and CMY-95, respectively. OmpF porin loss was observed in the non-respiratory isolates. Conclusions: Our study shows that, similarly to Pseudomonas aeruginosa, E. coli can undergo phenotypic and genomic changes in the CF context. For the first time, we identified an in vivo expanded-spectrum evolution of the CMY-2 $\beta$-lactamase, during bacterial persistence in the CF lung. {\textcopyright} The Author 2013. Published by Oxford University Press on behalf of the British Society for Antimicrobial Chemotherapy. All rights reserved.",L Cremet and N Caroff and C Giraudeau and A Reynaud and J Caillon and S Corvec and L Crémet and N Caroff and C Giraudeau and A Reynaud and J Caillon and S Corvec,"0305-7453
1460-2091",Journal of Antimicrobial Chemotherapy,",*Environmental Microbiology,Adaptation,Anti-Bacterial Agents/pharmacology,Biological,Cluster Analysis,Cystic Fibrosis/*complications,Escherichia coli,Escherichia coli Infections/*microbiology,Escherichia coli infection,Escherichia coli/classification/*enzymology/geneti,Humans,Microbial Sensitivity Tests,Molecular Typing,Virulence Factors/genetics,airway,amikacin,antibiotic resistance,antibiotic therapy,article,aztreonam,bacterial gene,bacterial growth,bacterial virulence,bacterium identification,bacterium isolate,bacterium isolation,beta lactamase,beta lactamase AmpC,beta lactamase CMY 2,beta lactamase CMY 94,beta lactamase CMY 95,beta-Lactamases/*genetics,biofilm,cefepime,ceftazidime,ciprofloxacin,clonal variation,colistin,cotrimoxazole,cystic fibrosis,dialysis catheter,enzyme synthesis,ertapenem,gene frequency,gene mutation,growth rate,human,imipenem,lung transplantation,multilocus sequence typing,nonhuman,nucleotide sequence,outer membrane protein F,phylogeny,polymerase chain reaction,porin,tobramycin,unclassified drug,urine",1032--1035,{Detection of clonally related Escherichia coli isolates producing different CMY $\beta$-lactamases from a cystic fibrosis patient},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L368860559 http://dx.doi.org/10.1093/jac/dks520 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=03057453{\&}id=doi:10.1093{\%}2Fjac{\%}2Fdks520{\&}atitle=Detection+of+clonally+rela,68,2013,5,"From Duplicate 2 (Detection of clonally related Escherichia coli isolates producing different CMY beta-lactamases from a cystic fibrosis patient - Cremet, L; Caroff, N; Giraudeau, C; Reynaud, A; Caillon, J; Corvec, S)

1460-2091
Cremet, Lise
Caroff, Nathalie
Giraudeau, Cecile
Reynaud, Alain
Caillon, Jocelyne
Corvec, Stephane
Journal Article
England
J Antimicrob Chemother. 2013 May;68(5):1032-5. doi: 10.1093/jac/dks520. Epub 2013 Jan 9.",10.1093/jac/dks520,1/11/2013,eng,23302581,MAYBE,Cale,YES,Zach,Zach,Zach,yes,,
4519,YES,DAndrea2011,Article,"We report on the first detection of the NDM-1 carbapenemase in Italy, in Escherichia coli isolated in October 2009. Prolonged colonization and relapsing infection by NDM-1-positive E. coli were observed in a patient (index case) with an indirect epidemiological link with areas of endemicity. Transient colonization was apparently observed in another patient linked with the index case.",M M D'Andrea and C Venturelli and T Giani and F Arena and V Conte and P Bresciani and F Rumpianesi and A Pantosti and F Narni and G M Rossolini,0095-1137,J Clin Microbiol,",*Drug Resistance,Anti-Bacterial Agents/*pharmacology,Bacterial,Bacterial/genetics,Carrier State/*diagnosis/microbiology,DNA,Electrophoresis,Escherichia coli,Escherichia coli Infections/*diagnosis/microbiolog,Escherichia coli ST405,Escherichia coli infection,Escherichia coli/classification/*drug effects/*enz,Gel,Genotype,Humans,Italy,Microbial Sensitivity Tests,Molecular Typing,Multiple,NDM 1 carbapenemase,Pulsed-Field,Recurrence,amikacin,aminoglycoside antibiotic agent,amoxicillin plus clavulanic acid,ampicillin,antibiotic resistance,antibiotic sensitivity,article,bacterial colonization,bacterial strain,bacterium culture,bacterium identification,bacterium isolation,beta lactam antibiotic,beta-Lactamases/*biosynthesis,carbapenem,carbapenem derivative,case report,cefepime,cefotaxime,ceftazidime,colistin,cotrimoxazole,disease carrier,doripenem,endemic disease,ertapenem,feces culture,gentamicin,hospital admission,human,imipenem,levofloxacin,meropenem,metallo beta lactamase,minimum inhibitory concentration,multidrug resistance,nucleotide sequence,phenotype,piperacillin,piperacillin plus tazobactam,priority journal,pulsed field gel electrophoresis,purification,quinoline derived antiinfective agent,tigecycline,unclassified drug",2755--2758,{Persistent carriage and infection by multidrug-resistant Escherichia coli ST405 producing NDM-1 carbapenemase: report on the first Italian cases},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L362056265 http://dx.doi.org/10.1128/JCM.00016-11 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=00951137{\&}id=doi:10.1128{\%}2FJCM.00016-11{\&}atitle=Persistent+carriage+and+,49,2011,7,"From Duplicate 2 (Persistent carriage and infection by multidrug-resistant Escherichia coli ST405 producing NDM-1 carbapenemase: report on the first Italian cases - D'Andrea, M M; Venturelli, C; Giani, T; Arena, F; Conte, V; Bresciani, P; Rumpianesi, F; Pantosti, A; Narni, F; Rossolini, G M)

1098-660x
D'Andrea, Marco Maria
Venturelli, Claudia
Giani, Tommaso
Arena, Fabio
Conte, Viola
Bresciani, Paola
Rumpianesi, Fabio
Pantosti, Annalisa
Narni, Franco
Rossolini, Gian Maria
Case Reports
Journal Article
Research Support, Non-U.S. Gov't
United States
J Clin Microbiol. 2011 Jul;49(7):2755-8. doi: 10.1128/JCM.00016-11. Epub 2011 Apr 27.",10.1128/jcm.00016-11,4/29/2011,eng,21525229,YES,Allison,YES,Ayomide,Ayomide,Zach,yes,,
