STUDY_ID,INCLUDE,X1,bibtype,abstract,author,isbn,journal,keywords,pages,title,url,volume,year,number,annote,doi,edition,language,pmid,ROUND1INC,ROUND1REV,ROUND2INC,ROUND2REV,REVIEWERS,FT_REV,DOWNLOADED,REASON,NOTES
4187,MAYBE,Consales2011,Article,"Purpose: Multidrug-resistant Acinetobacter baumannii (MRAB) is an emerging cause of intensive care unit (ICU) outbreaks. Patients are the main reservoirs, inducing cross transmission. We describe an MRAB outbreak that occurred in the Prato Hospital ICU in June to August 2009. Materials and Methods: The ICU consists of 2 separated 4-bed rooms (rooms A and B). The MRAB-positive patients were included in our study. During the outbreak, infection control measures were enhanced; patients and environmental screenings were performed. A 6-month follow-up was carried out. Results: Four of 26 patients admitted during the outbreak were MRAB positive. All patients were located in room A; no case was detected in room B either in the hospital or during the follow-up. Management included closure to new admissions, reinforcement of infection control measures, patient and environmental screenings, discharge of room B MRAB-negative patients for at least 5 days after the first case identification. All isolates were carbapenems resistant and tigecycline and colistin susceptible. All patients received tigecycline: 2 were successfully treated, 1 died because of preexisting illness, and 1 developed resistance and recovered after colistin therapy. Conclusions: Enhanced infection control measures and adequate antibiotic strategy limited the outbreak. Tigecycline allowed rapid recovery. Nevertheless, resistance ensued; so colistin remained the only therapeutic option. However, pan-drug resistance has been reported. {\textcopyright} 2011 Elsevier Inc.",G Consales and E Gramigni and L Zamidei and D Bettocchi and A R {De Gaudio},"0883-9441
1557-8615",Journal of Critical Care,",*Drug Resistance,Acinetobacter Infections/*drug therapy/epidemiolog,Acinetobacter baumannii/*drug effects/isolation {\&},Acinetobacter infection,Aged,Anti-Infective Agents/*therapeutic use,Bacterial,Colistin/therapeutic use,Cross Infection/*drug therapy/epidemiology/microbi,Disease Outbreaks/*prevention {\&} control,Female,Humans,Infection Control/methods,Intensive Care Units/*organization {\&} administratio,Italy,Italy/epidemiology,Male,Middle Aged,Minocycline/analogs {\&} derivatives/therapeutic use,Multiple,Treatment Outcome,adult,ampicillin,antibiotic agent,antibiotic resistance,antibiotic sensitivity,antiinfective agent,article,bacterium isolation,carbapenem,cefepime,cefotaxime,ceftazidime,ceftriaxone,clinical article,colistin,controlled study,death,environmental factor,epidemic,female,follow up,gentamicin,hospital admission,hospital discharge,human,imipenem,infection control,intensive care unit,levofloxacin,male,meropenem,methicillin resistant Staphylococcus aureus infect,metronidazole,minimum inhibitory concentration,multidrug resistance,patient assessment,piperacillin plus tazobactam,pneumonia,reinforcement,rifampicin,teicoplanin,tigecycline,vancomycin",453--459,{A multidrug-resistant Acinetobacter baumannii outbreak in intensive care unit: Antimicrobial and organizational strategies},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L51331827 http://dx.doi.org/10.1016/j.jcrc.2010.12.016 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=08839441{\&}id=doi:10.1016{\%}2Fj.jcrc.2010.12.016{\&}atitle=A+multidrug-r,26,2011,5,"From Duplicate 2 (A multidrug-resistant Acinetobacter baumannii outbreak in intensive care unit: antimicrobial and organizational strategies - Consales, G; Gramigni, E; Zamidei, L; Bettocchi, D; De Gaudio, A R)

1557-8615
Consales, Guglielmo
Gramigni, Elena
Zamidei, Lucia
Bettocchi, Daniela
De Gaudio, Angelo Raffaele
Journal Article
United States
J Crit Care. 2011 Oct;26(5):453-9. doi: 10.1016/j.jcrc.2010.12.016. Epub 2011 Mar 24.",10.1016/j.jcrc.2010.12.016,3/29/2011,eng,21439763,YES,Allison,MAYBE,Mushtaq,Mushtaq,Zach_4,yes,,
4229,MAYBE,Corbellini2014,Article,"Carbapenem-resistant K. pneumoniae has recently been reported as a new multidrug-resistant nosocomial pathogen. This study reports the emergence of carbapenem-resistant K. pneumoniae strains in Brescia Civic Hospital, Italy. Different samples, collected from April 2012 to February 2013, showed that 29 patients presented infections from multidrug-resistant K. pneumoniae and three of these patients were intestinal carriers. In total, 40 carbapenem-resistant K. pneumoniae strains were isolated from multiple specimens of these patients. In 39 out of 40 samples, we identified the blaKPC-3 carbapenemase gene variant responsible for bacterial carbapenem resistance. The DiversiLab analysis showed four different genetic patterns within multidrug-resistant K. pneumoniae isolates, with pattern 1 and 2 including 95{\%} of the bacterial strains. Carbapenem-resistant K. pneumoniae strains belonging to patterns 1 and 2 were also detected in the intestinal tract of the three asymptomatic carriers. Moreover, isolation of the same strains in other body sites of the same patients and in bronchial fluid of a non-colonized patient in the same ward indicates an initial dissemination of this pathogen. Our results highlight the emergence of carbapenemase-producing K. pneumoniae strains in different hospital wards and the urgent need for infection control, antibiotic stewardship programmes and utilization of a surveillance and prevention system.",S Corbellini and F Caccuri and M Gelmi and M A {De Francesco} and S Fiorentini and A Caruso and C Giagulli,"1121-7138 (Print)
1121-7138",New Microbiologica,",*Drug Resistance,80 and over,Adult,Aged,Anti-Bacterial Agents/*pharmacology,Bacterial,Bacterial Proteins/genetics/*metabolism,Carbapenems/*pharmacology,Cross Infection/epidemiology/*microbiology,Female,Hospitals/statistics {\&} numerical data,Humans,Italy,Italy/epidemiology,Klebsiella Infections/epidemiology/*microbiology,Klebsiella infection,Klebsiella pneumoniae,Klebsiella pneumoniae/classification/*drug effects,Male,Microbial Sensitivity Tests,Middle Aged,Phylogeny,Young Adult,adult,aged,antibiotic resistance,antiinfective agent,article,bacterial protein,beta lactamase,beta-Lactamases/genetics/*metabolism,carbapenem derivative,carbapenemase,classification,cross infection,drug effect,enzymology,female,genetics,hospital,human,isolation and purification,male,metabolism,microbial sensitivity test,microbiology,middle aged,phylogeny,purification,statistics,very elderly,young adult",177--183,"{Emergence of carbapenem-resistant klebsiella pneumoniae strains producing KPC-3 in brescia hospital, italy}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L1373065913 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=11217138{\&}id=doi:{\&}atitle=Emergence+of+carbapenem-resistant+klebsiella+pneumoniae+strains+producing+KPC-3+in+b,37,2014,2,"From Duplicate 1 (Emergence of carbapenem-resistant Klebsiella Pneumoniae strains producing KPC-3 in Brescia Hospital, Italy - Corbellini, S; Caccuri, F; Gelmi, M; De Francesco, M A; Fiorentini, S; Caruso, A; Giagulli, C)

Corbellini, Silvia
Caccuri, Francesca
Gelmi, Marina
De Francesco, Maria Antonia
Fiorentini, Simona
Caruso, Arnaldo
Giagulli, Cinzia
Journal Article
Italy
New Microbiol. 2014 Apr;37(2):177-83. Epub 2014 Apr 1.",NA,5/27/2014,eng,24858644,YES,Allison,MAYBE,Mushtaq,Mushtaq,Zach_4,yes,,
4436,MAYBE,Cuddy2008,Article,"The death rate in the United States is higher for methicillin-resistant Staphylococcus aureus (MRSA) than the death rate for AIDS. It has also been present for much longer than people realize. It is affecting all groups of individuals, children, and adults alike. Moreover, like AIDS, education is the key in preventing the spread of this disease. Because skin-to-skin contact is the main cause of MRSA transmission, simple good hand washing techniques remain crucial. New classes of antibiotics have been approved by the Food and Drug Administration for MRSA, as the challenge becomes continued antibiotic resistance.",S M Cuddy,0741-5206,Plastic surgical nursing : official journal of the American Society of Plastic and Reconstructive Surgical Nurses,",*Methicillin-Resistant Staphylococcus aureus,Adult,Anti-Bacterial Agents/therapeutic use,Child,Community-Acquired Infections/epidemiology/prevent,Cross Infection/epidemiology/prevention {\&} control/,Disease Outbreaks/*prevention {\&} control/statistics,Drug Approval,Hand Disinfection,Humans,Infection Control/*methods,Patient Education as Topic,Plastic/nursing,Risk Factors,Staphylococcal Infections/*epidemiology/*preventio,Staphylococcus infection,Surgery,United States,United States Food and Drug Administration,United States/epidemiology,adult,antiinfective agent,article,child,communicable disease,cross infection,disease transmission,drug approval,epidemic,food and drug administration,hand washing,human,infection control,methicillin resistant Staphylococcus aureus,methodology,nursing,patient education,plastic surgery,risk factor,statistics",168--169,{Methicillin-resistant Staphylococcus aureus: a new pandemic?},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L550182546 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=07415206{\&}id=doi:{\&}atitle=Methicillin-resistant+Staphylococcus+aureus{\%}3A+a+new+pandemic{\%}3F{\&}stitle=Plast+Surg+Nu,28,2008,4,"From Duplicate 2 (Methicillin-resistant Staphylococcus aureus: a new pandemic? - Cuddy, S M)

Cuddy, Suzanne M
Journal Article
United States
Plast Surg Nurs. 2008 Oct-Dec;28(4):168-9. doi: 10.1097/PSN.0b013e31818ea7ca.",10.1097/PSN.0b013e31818ea7ca,12/19/2008,eng,19092579,YES,Allison,MAYBE,Ayomide,Ayomide,Zach_4,yes,,
4602,MAYBE,Damasco2013,Article,"Staphylococcus aureus is the main causal pathogen of infective endocarditis (IE), which may have distinct origins, namely, community, nosocomial, or non-nosocomial healthcare-associated (NNHCA). We report the first case of NNHCA-IE caused by methicillin-resistant S. aureus strain USA400/SCCmec IV in which the combination therapy of rifampin and vancomycin had a favorable outcome for the patient.",P V Damasco and F S Cavalcante and R C Chamon and D C Ferreira and S S Rioja and M V Potsch and M P Pastura and V D Marques and M B Castier and E A Marques and K R N Santos,"0300-8126
1439-0973",Infection,",Adult,Anti-Bacterial Agents/administration {\&} dosage,Brazil,Echocardiography,Endocarditis/*diagnosis/drug therapy/microbiology/,Genotype,Health Facilities,Humans,Male,Methicillin-Resistant Staphylococcus aureus/*isola,Molecular Typing,Rifampin/administration {\&} dosage,Staphylococcal Infections/*diagnosis/drug therapy/,Transesophageal,Treatment Outcome,Vancomycin/administration {\&} dosage,adult,antibiotic resistance,article,bacterial endocarditis,bacterial strain,case report,cefoxitin,chloramphenicol,ciprofloxacin,clindamycin,clinical feature,computer assisted tomography,cotrimoxazole,drug blood level,drug dose increase,erythromycin,fever,gentamicin,hemodialysis,human,kidney failure,linezolid,lung infiltrate,male,medical history,methicillin resistant Staphylococcus aureus,pneumatocele,pseudomonic acid,rifampicin,tachycardia,teicoplanin,tetracycline,thorax radiography,traffic accident,transesophageal echocardiography,treatment outcome,vancomycin",851--854,"{The first case report of non-nosocomial healthcare-associated infective endocarditis due to methicillin-resistant Staphylococcus aureus USA400 in Rio de Janeiro, Brazil}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L52470120 http://dx.doi.org/10.1007/s15010-013-0430-2 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=03008126{\&}id=doi:10.1007{\%}2Fs15010-013-0430-2{\&}atitle=The+first+case+,41,2013,4,"From Duplicate 2 (The first case report of non-nosocomial healthcare-associated infective endocarditis due to methicillin-resistant Staphylococcus aureus USA400 in Rio de Janeiro, Brazil - Damasco, P V; Cavalcante, F S; Chamon, R C; Ferreira, D C; Rioja, S S; Potsch, M V; Pastura, M P; Marques, V D; Castier, M B; Marques, E A; Santos, K R)

1439-0973
Damasco, P V
Cavalcante, F S
Chamon, R C
Ferreira, D C
Rioja, S S
Potsch, M V
Pastura, M P
Marques, V D
Castier, M B
Marques, E A
Santos, K R N
Case Reports
Journal Article
Research Support, Non-U.S. Gov't
Germany
Infection. 2013 Aug;41(4):851-4. doi: 10.1007/s15010-013-0430-2. Epub 2013 Mar 2.",10.1007/s15010-013-0430-2,3/5/2013,eng,23456477,YES,Cale,NO,Ayomide,Mushtaq,Zach_4,yes,,
4642,YES,Daoud2008a,Article,"Introduction. A 58 year-old man was admitted to the Saint Joseph Hospital-Raymond and Aida Najjar polyclinic in Beirut on July 17, 2007 to undergo surgery for a moderately differentiated colonic adenocarcinoma (T3N0). Following several discharges and re-admissions, an extended spectrum beta-lactamase (ESBL) producing Escherichia coli susceptible to imipenem was isolated. The patient was put on imipenem and metronidazole. Three weeks later, imipenem (IMP) resistant Klebsiella pneumoniae was isolated. Methods and results. The antimicrobial susceptibility profile of the imipenem-resistant Klebsiella pneumoniae strain and related minimum inhibitory concentrations of antibiotics were determined. Hydrolysis of IMP was evaluated and production of metallo-$\beta$-lactamase (MBL) was detected by a double disk-synergy test, ethylene diamine tetraacetic acid (EDTA) inhibited the imipenemase activity, whereas clavulanate and tazobaetam did not, this suggesting the production of a metallo-$\beta$-lactamase. Isoelectric focusing analysis was performed and indicated the presence of a cefotaximase (blaCTX-M-15). Polymerase chain reaction (PCR) was used and detected the presence of blaIMP-1 and blaCTX-M genes. Conclusions. During the last decade, many hospital outbreaks caused by ESBL-producing Enterobacteriaceae spp. have been reported in Lebanon. To our knowledge, this is the first report of a clinical isolate of K. pneumoniae producing an MBL in Lebanon.",Z Daoud and E Hobeika and A Choucair and R Rohban,0214-3429,Revista Espanola de Quimioterapia,"Enterobacteriaceae,Enterococcus faecium,Escherichia coli,Klebsiella pneumoniae,Lebanon,Pseudomonas aeruginosa,adult,amikacin,amoxicillin plus clavulanic acid,ampicillin,antibiotic resistance,antibiotic sensitivity,article,aztreonam,bacterial enzyme,bacterial gene,bacterial infection,bacterial strain,bacterium isolate,bacterium isolation,cancer surgery,case report,cefepime,cefotaximase,cefotaxime,cefoxitin,cefpodoxime,ceftazidime,ceftazidime plus clavulanic acid,ceftizoxime,ceftriaxone,ciprofloxacin,clavulanic acid,colon adenocarcinoma,concentration response,edetic acid,enzyme activity,enzyme inhibition,enzyme synthesis,epidemic,extended spectrum beta lactamase,gentamicin,hospital admission,hospital discharge,hospital readmission,human,hydrolysis,imipenem,isoelectric focusing,male,metallo beta lactamase,metronidazole,minimum inhibitory concentration,nitrofurantoin,penicillin G,piperacillin,piperacillin plus tazobactam,polymerase chain reaction,rifampicin,tazobactam,treatment duration,vancomycin",123--126,{Isolation of the first metallo-$\beta$-lactamase producing Klebsiella pneumoniae in Lebanon},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L352018992 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=02143429{\&}id=doi:{\&}atitle=Isolation+of+the+first+metallo-$\beta$-lactamase+producing+Klebsiella+pneumoniae+in+Lebanon,21,2008,2,NA,NA,NA,NA,NA,YES,Cale,YES,Erica,Erica,Zach_4,yes,,
4717,YES,David2008,Article,"AIM OF THE STUDY: This retrospective study was conducted in order to characterize mechanisms of resistance to beta-lactams and clonality of 24 isolates of Pseudomonas aeruginosa. These strains were isolated from patients hospitalized in Rouen University Hospital between August 2004 and December 2006 and were resistant to cefepime and/or ceftazidime (PMR) by a mechanism not only related to overproduction of the cephalosporinase. PATIENTS AND METHODS: Clinical strains of PMR were characterized by conventional biochemical methods, antibiotic susceptibility testing by disk diffusion in agar with or without cloxacillin and RAPD for genetic comparison. Identification of beta-lactamase was performed by PCR amplification followed by sequencing of bla genes. RESULTS: All strains produced the extended-spectrum beta-lactamase (ESBL) TEM-116. Epidemiological study identified eight unrelated strains, eight related strains originating from a single unit, three related strains isolated in different wards and five related strains coproducing TEM-116 and SHV-2a but isolated in different units. Detection of ESBL in these strains was difficult due to a low level of ESBL production. CONCLUSION: This is the first report of TEM-116 in France in 24 strains of P. aeruginosa and its association with SHV-2a in five cases. SHV-2a has been described in P. aeruginosa in France but not TEM-116 which was recently reported in this species, in China and in Netherlands (in a strain coproducing SHV-12). ESBL detection in PMR remains indispensable since these strains can cause therapeutic failures.",M David and J F Lemeland and S Boyer,"0369-8114 (Print)
0369-8114",Pathol Biol (Paris),"Bacterial Proteins/*analysis/genetics,Ceftazidime/pharmacology,Cephalosporins/pharmacology,Cross Infection/epidemiology/*microbiology,DNA, Bacterial/genetics,France/epidemiology,Hospital Departments/statistics {\&} numerical data,Hospitals, University/*statistics {\&} numerical data,Humans,Polymerase Chain Reaction,Pseudomonas Infections/epidemiology/*microbiology,Pseudomonas aeruginosa/drug effects/*enzymology/ge,Random Amplified Polymorphic DNA Technique,Retrospective Studies,Substrate Specificity,beta-Lactam Resistance/*genetics,beta-Lactamases/*analysis/genetics",429--434,{[Emergence of extended-spectrum beta-lactamases in Pseudomonas aeruginosa: about 24 cases at Rouen University Hospital]},NA,56,2008,8-Jul,"David, M
Lemeland, J-F
Boyer, S
English Abstract
Journal Article
France
Pathol Biol (Paris). 2008 Nov-Dec;56(7-8):429-34. doi: 10.1016/j.patbio.2008.07.027. Epub 2008 Oct 4.",10.1016/j.patbio.2008.07.027,10/7/2008,fre,18835668,YES,Brooke,YES,Erica,Erica,Zach_4,yes,could not get full-text in English,
4783,MAYBE,DeJager2014,Article,"Background: NDM-1, first discovered in 2008, is highly transferable between various Enterobacteriaceae and confers high-level antimicrobial resistance to multiple classes of commonly used antibiotics. The first South African NDM-1 case was reported in September 2011. We describe a case-control study of an NDM-1 producing Enterobacteriaceae outbreak which occurred in a 322- bed South African hospital and identify risk factors associated with invasive disease and mortality. Methods {\&} Materials: All reported NDM-1 positive patients (n = 97) identified between 1 June 2011 and 31 October 2012 were reviewed. The inclusion criteria was all patients admitted during the study period in whom NDM-1 producing Enterobacteriaceae isolates causing invasive disease were identified at least 48 hours after admission (n = 41). Controls (n = 78) were randomly selected and matched for age, sex, date of hospital admission, and intensive care unit (ICU) admission. Bivariate conditional logistic regression was used to identify risk factors for NDM-1 invasive disease as well as death. A forward multivariate conditional logistic regression model was utilised to identify significant predictors for NDM-1 invasive disease and death. Results: The epidemic-curve showed a propagating pattern, with most cases being detected during or subsequent to ICU admission. Cases had longer mean hospital (27.8 days vs 11.9 days) and ICU stays (31.0 days vs 7.3 days) than controls. The crude in-hospital mortality of cases was significantly higher than controls (OR 13.02; 95{\%} CI: 2.98 - 56.76). The final model showed co-morbid disease (Charlson Score) (AOR 1.68; 95{\%} CI: 1.21 - 2.33); mechanical ventilation (AOR 1.35;95{\%}CI: 1.02 - 1.16) and receipt of piperacillin-tazobactam (AOR 1.33; 95{\%} CI: 1.11 - 1.61) to be significant predictors for invasive disease. Invasive disease was strongly associated with mortality (AOR 9.62; 95{\%} CI: 2.16 - 42.93). Conclusion: NDM-1 invasive disease is associated with significant mortality. Underlying co-morbidity, presence of invasive medical devices and exposure to antibiotics are important risk factors for NDM-1 invasive disease.",P {De Jager} and J Thomas and T Chirwa and S Naidoo,1201-9712,International Journal of Infectious Diseases,"Enterobacteriaceae,antibiotic agent,antibiotic resistance,artificial ventilation,case control study,death,epidemic,exposure,hospital,hospital admission,human,infection,intensive care unit,logistic regression analysis,medical device,model,morbidity,mortality,patient,penicillinase,piperacillin plus tazobactam,risk factor",44--45,{An outbreak of New Delhi Metallo-$\beta$-Lactamase-1 producing enterobacteriaceae: A case-control study},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L71633852 http://dx.doi.org/10.1016/j.ijid.2014.03.510 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=12019712{\&}id=doi:10.1016{\%}2Fj.ijid.2014.03.510{\&}atitle=An+outbreak+o,21,2014,NA,NA,NA,NA,NA,NA,MAYBE,Brooke,MAYBE,Mushtaq,Mushtaq,Zach_4,yes,,
5024,MAYBE,Denis2012,Article,"Two patients with no travel history and sharing the same room were colonized by the same strain of New Delhi metallo-$\beta$-lactamase 1 (NDM-1)-producing Escherichia coli within a geographical area not endemic for this highly multidrug-resistant bacterium. It was documented an absence of an epidemiological and bacteriological link with a third patient returning from India after surgery and found to be infected by an NDM-1-producing Citrobacter strain during the same period. Despite extensive investigation, the source of contamination of the two former patients was not elucidated. This case report illustrates the need of investigating rapidly the emergence of highly multidrug-resistant Enterobacteriaceae, to stop their dissemination in a nosocomial setting. {\textcopyright} 2012 European Society of Clinical Microbiology and Infectious Diseases.",C Denis and L Poirel and A Carricajo and F Grattard and P Fascia and P Verhoeven and P Gay and C Nuti and P Nordmann and B Pozzetto and P Berthelot,"1469-0691
1198-743X",Clinical Microbiology and Infection,"Citrobacter,Enterococcus faecalis,France,India,Klebsiella pneumoniae,Morganella morganii,Providencia rettgeri,adult,aged,aminoglycoside,amoxicillin,antibiotic resistance,article,bacterial colonization,bacterial strain,bacterium contamination,carbapenem,case report,catheter infection,cephalosporin,clinical article,colistin,cotrimoxazole,disease transmission,doripenem,ertapenem,female,follow up,genotype,health care personnel,hospital infection,hospitalization,human,imipenem,male,meropenem,metallo beta lactamase,minimum inhibitory concentration,multidrug resistance,new delhi metallo beta lactamase 1 producing esche,patient care,penicillin G,priority journal,quinolone derivative,tigecycline,unclassified drug,urinary catheter,urinary tract infection",E128--E130,{Nosocomial transmission of NDM-1-producing Escherichia coli within a non-endemic area in France},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L51907292 http://dx.doi.org/10.1111/j.1469-0691.2012.03761.x http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=14690691{\&}id=doi:10.1111{\%}2Fj.1469-0691.2012.03761.x{\&}atitle=N,18,2012,5,NA,NA,NA,NA,NA,MAYBE,Cale,MAYBE,Mushtaq,Mushtaq,Zach_4,yes,,
5033,MAYBE,Dentan2013,Article,A pregnant woman who had oropharyngeal tularemia underwent treatment with azithromycin and lymph node resection and recovered without obstetrical complication or infection in the child. Azithromycin represents a first-line treatment option for tularemia during pregnancy in regions where the infecting strains of Francisella tularensis have no natural resistance to macrolides.,C Dentan and P Pavese and I Pelloux and S Boisset and J P Brion and J P Stahl and M Maurin,1080-6040,Emerg Infect Dis,"Adult,Anti-Bacterial Agents/therapeutic use,Azithromycin/therapeutic use,Female,France,Francisella tularensis,Francisella tularensis/classification/genetics/iso,Humans,Lymph Nodes/pathology,Pregnancy,Tularemia/diagnosis/*drug therapy,antimicrobial resistance,azithromycin,bacteria,macrolides,tularemia,zoonoses",996--998,"{Treatment of tularemia in pregnant woman, France}",NA,19,2013,6,"1080-6059
Dentan, Charlotte
Pavese, Patricia
Pelloux, Isabelle
Boisset, Sandrine
Brion, Jean-Paul
Stahl, Jean-Paul
Maurin, Max
Case Reports
Journal Article
United States
Emerg Infect Dis. 2013 Jun;19(6):996-8. doi: 10.3201/eid1906.130138.",10.3201/eid1906.130138,6/6/2013,eng,23735285,YES,Allison,NO,Ayomide,Mushtaq,Zach_4,yes,,
5181,MAYBE,Diarra2010,Article,NA,B Diarra and S Siddiqui and D Sogoba and B Traore and M Maiga and J Washington and A Tounkara and M A Polis,"1080-6040
1080-6059",Emerging Infectious Diseases,"Africa,CD4 antigen,CD4 lymphocyte count,Human immunodeficiency virus 1,Mali,Mycobacterium tuberculosis,acetylcysteine,acid fast bacterium,adult,antibiotic sensitivity,auramine,bacterial strain,bacterial transmission,bacterial virulence,bacterium identification,body temperature,body weight,breathing rate,case report,centrifugation,coughing,disease course,dyspnea,ethambutol,female,fever,fluorescence microscopy,follow up,genotype,geographic distribution,human,isoniazid,letter,leukocyte count,lung tuberculosis,male,multidrug resistance,nonhuman,pulse rate,pyrazinamide,rhodamine,rifampicin,streptomycin,thorax pain,thorax radiography,weight reduction",362--363,"{Mycobacterium tuberculosis Beijing Strain, Bamako, Mali}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L358253434 http://dx.doi.org/10.201/eid1602.090501 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=10806040{\&}id=doi:10.201{\%}2Feid1602.090501{\&}atitle=Mycobacterium+tubercul,16,2010,2,NA,NA,NA,NA,NA,YES,Allison,MAYBE,Mushtaq,Mushtaq,Zach_4,yes,,
5350,MAYBE,Doi2009,Article,NA,Y Doi and S Husain and B A Potoski and K R McCurry and D L Paterson,"1080-6040
1080-6059",Emerging Infectious Diseases,"Acinetobacter baumannii,Acinetobacter infection,adult,amikacin,antibiotic resistance,antibiotic sensitivity,case report,cefepime,ceftazidime,ciprofloxacin,colistin,female,gentamicin,human,imipenem,letter,meropenem,piperacillin plus tazobactam,sultamicillin,tigecycline,tobramycin,treatment response,vancomycin,ventilator associated pneumonia",980--982,{Extensively drug-resistant Acinetobacter baumannii},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L354750625 http://dx.doi.org/10.3201/eid1506.081006 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=10806040{\&}id=doi:10.3201{\%}2Feid1506.081006{\&}atitle=Extensively+drug-res,15,2009,6,NA,NA,NA,NA,NA,YES,Allison,MAYBE,Mushtaq,Mushtaq,Zach_4,yes,,
5380,YES,Dominquez2009,Article,We report the first case in the medical literature of disseminated Cornybacterium propinquum (C propinquum) infection in a patient with extrapulmonary tuberculosis. The microbiology and the treatment of this unusual bacterium is reviewed.,D Dominquez and N Antony,1528-8366,Internet Journal of Infectious Diseases,"Corynebacterium,Corynebacterium infection,Corynebacterium propinquum,Gram staining,Staphylococcus epidermidis,aged,antibiotic resistance,antibiotic sensitivity,article,bacterium isolate,blood culture,bone marrow biopsy,case report,cefalotin,cefazolin,ciprofloxacin,ethambutol,extrapulmonary tuberculosis,gentamicin,human,human tissue,imipenem,isoniazid,male,norfloxacin,oxacillin,postprimary tuberculosis,pyrazinamide,rifampicin,thoracocentesis,treatment duration,urine culture,vancomycin",NA,{Disseminated Cornynebacterium propinquum (CDC group ANF 3) infection in a patient with reactivated tuberculosis},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L358250917 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=15288366{\&}id=doi:{\&}atitle=Disseminated+Cornynebacterium+propinquum+{\%}28CDC+group+ANF+3{\%}29+infection+in+a+patient,7,2009,1,NA,NA,NA,NA,NA,YES,Allison,NO,Erica,Zach,Zach_4,yes,,
