STUDY_ID,INCLUDE,X1,bibtype,abstract,author,isbn,journal,keywords,pages,title,url,volume,year,number,annote,doi,edition,language,pmid,ROUND1INC,ROUND1REV,ROUND2INC,ROUND2REV,REVIEWERS,FT_REV,DOWNLOADED,REASON,NOTES
13651,YES,Medalla2011,Article,We report 9 ciprofloxacin-resistant Salmonella enterica serotype Typhi isolates submitted to the US National Antimicrobial Resistance Monitoring System during 1999-2008. The first 2 had indistinguishable pulsed-field gel electrophoresis patterns and identical gyrA and parC mutations. Eight of the 9 patients had traveled to India within 30 days before illness onset.,F Medalla and M Sjolund-Karlsson and S Shin and E Harvey and K Joyce and L Theobald and B N Nygren and G Pecic and K Gay and J Austin and A Stuart and E Blanton and E D Mintz and J M Whichard and E J Barzilay,1080-6040,Emerg Infect Dis,"Adolescent,Adult,Anti-Bacterial Agents/*pharmacology,Child,Child, Preschool,Ciprofloxacin/*pharmacology,DNA Gyrase/genetics,DNA Topoisomerase IV/genetics,Drug Resistance, Bacterial/genetics,Female,Gene Expression Regulation, Bacterial/drug effects,Humans,Infant,Male,Microbial Sensitivity Tests,Middle Aged,Mutation/genetics,Salmonella typhi/*drug effects/genetics/isolation,Typhoid Fever/*epidemiology/*microbiology,United States/epidemiology,Young Adult",1095--1098,"{Ciprofloxacin-resistant Salmonella enterica Serotype Typhi, United States, 1999-2008}",NA,17,2011,6,"1080-6059
Medalla, Felicita
Sjolund-Karlsson, Maria
Shin, Sanghyuk
Harvey, Emily
Joyce, Kevin
Theobald, Lisa
Nygren, Benjamin N
Pecic, Gary
Gay, Kathryn
Austin, Jana
Stuart, Andrew
Blanton, Elizabeth
Mintz, Eric D
Whichard, Jean M
Barzilay, Esra J
Case Reports
Journal Article
Research Support, U.S. Gov't, Non-P.H.S.
United States
Emerg Infect Dis. 2011 Jun;17(6):1095-8. doi: 10.3201/eid/1706.100594.",10.3201/eid/1706.100594,7/14/11,eng,21749779,YES,Jake,YES,Erica,Erica,Mushtaq,Downloaded,,
1695,YES,Baud2014,Article,"The first French outbreak of community-acquired methicillin-resistant Staphylococcus aureus (CA-MRSA) USA300 clone was investigated. After outbreak investigation, hygiene measures were implemented in all family households and childminders' homes. Several decontamination procedures were performed, which used a combination of topical mupirocin, total body application of chlorhexidine, chlorhexidine gargle (if {\textgreater}6 years old) and a course of antibiotic therapy in cases of infection or decontamination failure. Patients were followed up for MRSA skin and soft tissue infections (SSTIs) and carriage. Strains were characterised by antimicrobial drug resistance profile, pulsed-field gel electrophoresis (PFGE) and DNA microarrays. Between June 2011 and June 2012, six children and six adults among the ten corresponding relatives developed 28 SSTIs. None of the family members, including the index case, had any contact with foreigners or individuals known to have SSTIs. After infection control measures and prolonged decontamination have been implemented with a high adherence, six patients remained sustained CA-MRSA USA300 carriers, including one who developed mupirocin resistance and six who experienced minor CA-MRSA-related SSTIs. A baby was identified as an MRSA carrier 2 months after delivery. CA-MRSA decontamination using mupirocin and chlorhexidine in the community setting may also be a questionable strategy, associated with failure and resistance to both agents. Close monitoring of CA-MRSA SSTIs is required in France and in other European countries where MRSA USA300 has recently emerged. We showed that a closed management based on hygiene measures reinforcement, decolonisation and extended screening may fail to suppress CA-MRSA carriage and subsequent infections.",O Baud and S Giron and C Aumeran and D Mouly and G Bardon and M Besson and J Delmas and B Coignard and A Tristan and F Vandenesch and G Illes and O Lesens,"1435-4373
0934-9723",Eur J Clin Microbiol Infect Dis,",*Disease Outbreaks,Administration,Adult,Anti-Bacterial Agents/pharmacology,Carrier State/drug therapy/*epidemiology/microbiol,Child,Chlorhexidine/administration {\&} dosage,Community-Acquired Infections/drug therapy/*epidem,DNA,DNA microarray,Electrophoresis,European,Female,Follow-Up Studies,France,France/epidemiology,Gel,Genotype,Humans,Infant,Male,Methicillin-Resistant Staphylococcus aureus/classi,Microarray Analysis,Middle Aged,Molecular Typing,Mupirocin/administration {\&} dosage,Preschool,Pulsed-Field,Retrospective Studies,Staphylococcal Skin Infections/drug therapy/*epide,Topical,Young Adult,adult,antibiotic resistance,antibiotic therapy,article,bacterial strain,child,chlorhexidine,clindamycin,clinical article,community,community acquired infection,community acquired methicillin resistant Staphyloc,controlled study,epidemic,epsilometer test,family,female,folliculitis,furunculosis,gargle,human,hygiene,infection control,male,methicillin resistant Staphylococcus aureus,multicenter study,oxacillin,patient monitoring,pseudomonic acid,pulsed field gel electrophoresis,purification,reinforcement,relative,rifampicin,risk factor,skin abscess,skin and soft tissue infection,skin infection,soft tissue infection,sulfamethoxazole,treatment failure,waste management",1757--1762,{First outbreak of community-acquired MRSA USA300 in France: failure to suppress prolonged MRSA carriage despite decontamination procedures},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L53157349 http://dx.doi.org/10.1007/s10096-014-2127-6 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=14354373{\&}id=doi:10.1007{\%}2Fs10096-014-2127-6{\&}atitle=First+outbreak+,33,2014,10,"From Duplicate 2 (First outbreak of community-acquired MRSA USA300 in France: failure to suppress prolonged MRSA carriage despite decontamination procedures - Baud, O; Giron, S; Aumeran, C; Mouly, D; Bardon, G; Besson, M; Delmas, J; Coignard, B; Tristan, A; Vandenesch, F; Illes, G; Lesens, O)
1435-4373
Baud, O
Giron, S
Aumeran, C
Mouly, D
Bardon, G
Besson, M
Delmas, J
Coignard, B
Tristan, A
Vandenesch, F
Illes, G
Lesens, O
Journal Article
Germany
Eur J Clin Microbiol Infect Dis. 2014 Oct;33(10):1757-62. doi: 10.1007/s10096-014-2127-6. Epub 2014 May 11.",10.1007/s10096-014-2127-6,5/13/14,eng,24816900,YES,Allison,YES,Erica,Erica,Mushtaq,no,cost money,
15938,MAYBE,Papagheorghe2010,Article,"The infections associated to medical care (nosocomial) are an element that deteriorates the condition of the surgical patients. Both in our country and worldwide specialists communicate the involvement of multiresistant strains in producing nosocomial infections (NI) that often have a severe evolution. 4544 patients were evaluated with various infections; we preleased samples from the infected site or blood cultures when necessary. 37.74{\%} had positive results, 35.16{\%} from them were MDR organisms and 21.8{\%} were noso-comial organisms. The incidence was maximum in 2004 for MDR (63.39{\%}) and in 2005 for nosocomial organisms (63.63{\%}). The positive blood cultures were only in ICU patients. We had 337 samples and 122 were positive (36.20{\%}). The most frequent organism was MRSA (25.41{\%}). The strains of Acinctobacter baumannii and Pseudomonas aeruginosa had a maximum prevalence of 12.5{\%} in 2005 for both organisms; the eight-year average was 2.46 and 4.91, respectively. We examined 563 urine samples from surgery ward; 24.9{\%} were positive and 3243 samples from ICU, 17.4{\%} were positive. Other samples (451, from 1715 patients- abdominal fluids, fistulae, wounds, abscesses, tracheal discharge, cellulites) produced nosocomial and MDR organisms (in average 26.29{\%}). Bacterial cultures were done. We isolated 1115 strains. Disk diffusion tests were performed and communicated according to the CLSI standard. Average values for MRSA are 28.4{\%}, for Enterobacteria 15.2{\%}, for Pseudomonas aeruginosa 13.2{\%}, for Enterococcus spp. 9.3{\%} and for Acinctobacter baumannii 4.9{\%}. As a result of exhausted antibiotic arsenal in many situations, we estimate that first intention therapy adapted to the Carmeli score and followed by reevaluation after microbiologic results and antibiotic susceptibility testing can reduce the amount of MDR strains. The administrative leadership of the medical units can play an important role in the assessment of hygiene rules and subsequent reduction of the NI. Copyright {\textcopyright} 2010 CELSIUS.",R Papagheorghe and N Angelescu and T Burcoş and M Pârvulescu,1584-9244,Archives of the Balkan Medical Union,"Acinetobacter baumannii,Enterobacter,Enterobacteriaceae,Enterococcus,Klebsiella,Pseudomonas aeruginosa,Staphylococcus aureus,abscess,antibiotic agent,antibiotic sensitivity,antibiotic therapy,article,bacterial colonization,bacterial strain,blood culture,body fluid,cephalosporin derivative,drug use,fistula,hospital infection,human,hygiene,infection control,intensive care unit,major clinical study,methicillin resistant Staphylococcus aureus,multidrug resistance,nonhuman,surgical patient,trachea,urinalysis,ward,wound",209--216,{Nosocomial infections with multidrug resistance bacteria in patients with surgical conditions},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L359925612 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=15849244{\&}id=doi:{\&}atitle=Nosocomial+infections+with+multidrug+resistance+bacteria+in+patients+with+surgical+co,45,2010,3,NA,NA,NA,NA,NA,NO,Cale,MAYBE,Allison,Ayomide,Mushtaq,no,no access,
14645,YES,Murugan2015,Article,"Objective: Ocular infections caused by Multi-Drug resistant (MDR) Pseudomonas aeruginosa are rare but increasingly identified recently. In this context, we have applied Next Generation Sequencing (NGS) based whole genome analysis on three ocular isolates of MDR P. aeruginosa to explore the drug resistance determinants and genomic level variations. Methods: Three ocular isolates namely P. aeruginosa VRFP03, VRFPA04 from two different Keratitis patients (corneal button) and VRFPA05 isolated from the intraocular specimen (Vitreous humor) collected from an endophthalmitis patient was included in this study. Phenotypically VRFPA03, VRFPA04, VRFPA05 showed resistant to a wide group of antibiotics and hence they were taken up for Ion Torrent-PGM based whole genome study. Results: Here, we report the first complete genome sequence of MDR P. aeruginosa VRFPA04 isolated from the Indian keratitis patients clinical specimen (corneal button) submitted to L {\&} T Microbiology Research Centre, Vision Research Foundation, Sankara Nethralaya, Chennai, Tamil Nadu, India. The circular chromosome of P aeruginosa VRFPA04 was published under the NCBI accession number CP008739.2. Two Draft genome sequences of MDR P. aeruginosa VRFPA03 and VRFPA05 were published under the NCBI accession number ATNK01000000.1 and AXZJ01000000.1 respectively. Conclusion: Preliminary genomic analysis on P. aeruginosa VRFPA03, VRFPA04 and VRFPA05 revealed the presence of Metallo Beta-lactamase (MBL) genes blaDim-1, blaVim-2 and blaGes-9 genes respectively. These MBL genes were concordance with a phenotypic pattern of carbapenem resistance among VRFPA03, VRFPA04 and VRFPA05 strains, respectively. We are proud to share that this is the first of its kind to report blaDIM-1 from an Indian.",N Murugan and J Malathi and V Umashankar and H N Madhavan,0975-1491,International Journal of Pharmacy and Pharmaceutical Sciences,"Pseudomonas aeruginosa,Pseudomonas aeruginosa VRFPA03,Pseudomonas aeruginosa VRFPA04,Pseudomonas aeruginosa VRFPA05,antibiotic resistance,article,bacterial chromosome,bacterial genome,bacterium isolate,carbapenem derivative,endophthalmitis,human,imipenem,keratitis,metallo beta lactamase,minimum inhibitory concentration,multidrug resistance,multilocus sequence typing,next generation sequencing,nucleotide sequence,phenotype,vitreous body",291--292,{First complete genome sequence of ocular isolate carrying blaVim-2 mediated multi-drug-resistant(MDR) Pseudomonas aeruginosa VRFPA04 from India and two draft genome sequence of ocular isolates pseudomonas aeruginosa VRFPA03 and VRFPA05 harboring novel bla},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L607283182 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=09751491{\&}id=doi:{\&}atitle=First+complete+genome+sequence+of+ocular+isolate+carrying+blaVim-2+mediated+multi-dru,7,2015,12,NA,NA,NA,NA,NA,YES,Erica,YES,Nchedo,Nchedo,Mushtaq,Downloaded,,
3591,MAYBE,Chen2014c,Article,"Objective: Two plasmids carrying blaNDM-1 isolated from carbapenem-resistant Klebsiella pneumoniae (CR-KP) and carbapenem-resistant Escherichia coli (CR-EC) were sequenced. CR-KP and CR-EC were isolated from two Taiwanese patients without travel histories. Methods: Complete sequencing of the plasmids (pLK75 and pLK78) was conducted using a shotgun approach. Annotation of the contigs was performed using the RAST Server, followed by manual inspection and correction. Results: These similar plasmids were obtained from two patients with overlapping stays at the same hospital. The pLK75 and pLK78 plasmids were 56,489-bp and 56,072-bp in length, respectively. Plasmid annotation revealed a common backbone similar to the IncN plasmid pR46. The regions flanking the blaNDM-1 genes in these plasmids were very similar to plasmid pNDM-HU01 in Japan, which contains a complex class 1 integron located next to an ISCR1 element. The ISCR1 element has been suggested to provide a powerful mechanism for mobilising antibiotic resistance genes. Conclusion: Two indigenous NDM-1-producing Enterobacteriaceae cases were identified for the first time in Taiwan, highlighting the alarming introduction of NDM-1-producing Enterobacteriaceae in this region. {\textcopyright} 2014 Chen et al.",C J Chen and T L Wu and P L Lu and Y T Chen and C P Fung and Y C Chuang and J C Lin and L K Siu and L {Kristopher Siu},1932-6203,PLoS ONE,",80 and over,Aged,DNA flanking region,Escherichia coli,Escherichia coli infection,Escherichia coli/*enzymology/genetics,Female,Humans,Klebsiella pneumoniae,Klebsiella pneumoniae infection,Klebsiella pneumoniae/*enzymology/genetics,Male,Microbial Sensitivity Tests,Middle Aged,NDM 1 gene,Plasmids/genetics,Taiwan,adult,aged,amikacin,ampicillin,antibiotic resistance,antibiotic sensitivity,antimicrobial therapy,article,aztreonam,bacterial gene,bacterial pneumonia,bacterial strain,bacterium isolate,beta-Lactamases/*genetics/metabolism,bioinformatics,carbapenem resistant Enterobacteriaceae,carbapenem resistant Escherichia coli,carbapenem resistant Klebsiella pneumoniae,case report,cefazolin,cefepime,cefotaxime,cefoxitin,ceftazidime,ceftriaxone,cilastatin plus imipenem,ciprofloxacin,client server application,colistin,contig mapping,cotrimoxazole,daptomycin,doripenem,ertapenem,female,gene expression,gene identification,gene locus,gene sequence,gentamicin,human,integron,levofloxacin,linezolid,male,meropenem,middle aged,nonhuman,nucleotide sequence,piperacillin plus tazobactam,plasmid,plasmid LK75,plasmid LK78,respiratory failure,septic shock,sequence homology,sputum examination,tigecycline,transposon,treatment duration,very elderly",e104899,{Closely related NDM-1-encoding plasmids from escherichia coli and klebsiella pneumoniae in Taiwan},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L373801928 http://dx.doi.org/10.1371/journal.pone.0104899 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=19326203{\&}id=doi:10.1371{\%}2Fjournal.pone.0104899{\&}atitle=Closely+,9,2014,8,"From Duplicate 2 (Closely related NDM-1-encoding plasmids from Escherichia coli and Klebsiella pneumoniae in Taiwan - Chen, C J; Wu, T L; Lu, P L; Chen, Y T; Fung, C P; Chuang, Y C; Lin, J C; Siu, L K)
1932-6203
Chen, Chao-Ju
Wu, Tsu-Lan
Lu, Po-Liang
Chen, Ying-Tsong
Fung, Chang-Phone
Chuang, Yin-Ching
Lin, Jung-Chung
Siu, L Kristopher
Journal Article
Research Support, Non-U.S. Gov't
United States
PLoS One. 2014 Aug 21;9(8):e104899. doi: 10.1371/journal.pone.0104899. eCollection 2014.",10.1371/journal.pone.0104899,8/22/14,eng,25144712,MAYBE,Brooke,MAYBE,Zach,Zach,Mushtaq,Downloaded,,
6890,YES,Gandra2016,Article,"Objective There have been no long-term studies on trends in antibiotic resistance (ABR) on a national scale in India. Using a private laboratory network, the ABR patterns of organisms most commonly associated with bacteremia, obtained from patients across India between 2008 and 2014, were examined. Methods A retrospective study of patient blood cultures collected over a 7-year period (January 1, 2008–December 31, 2014) was conducted. Data on the microorganism(s) identified and their antimicrobial susceptibility were obtained from SRL Diagnostics (Mumbai, India). Results Of 135 268 blood cultures, 18 695 (14{\%}) had at least one identified pathogen. In addition to continual high rates of methicillin-resistant Staphylococcus aureus (MRSA; approximately 44.2{\%}), high resistance to nalidixic acid among Salmonella Typhi (98{\%}) was observed, and carbapenem resistance increased in both Escherichia coli (7.8{\%} to 11.5{\%}; p = 0.332) and Klebsiella pneumoniae (41.5{\%} to 56.6{\%}; p {\textless} 0.001). Carbapenem resistance was also stable and high for both Acinetobacter species (approximately 69.6{\%}) and Pseudomonas aeruginosa (approximately 49{\%}). Resistance was also detected to colistin in the Gram-negatives and to vancomycin and linezolid in S. aureus. Conclusion Increasing resistance to antibiotics of last-resort, particularly among Gram-negatives, suggests an urgent need for new antibiotics and improved antimicrobial stewardship programs in India.",S Gandra and N Mojica and E Y Klein and A Ashok and V Nerurkar and M Kumari and U Ramesh and S Dey and V Vadwai and B R Das and R Laxminarayan,"1878-3511
1201-9712",International Journal of Infectious Diseases,"Acinetobacter,Candida,India,Klebsiella pneumoniae,Pseudomonas aeruginosa,Salmonella enterica serovar Paratyphi A,Salmonella enterica serovar Typhi,adolescent,adult,aged,aminoglycoside,ampicillin,antibiotic resistance,article,bacteremia,bacterium isolate,bacterium isolation,blood culture,carbapenem,carbapenem derivative,cefepime,ceftazidime,cephalosporin derivative,child,colistin,cotrimoxazole,female,human,laboratory,linezolid,major clinical study,male,methicillin resistant Staphylococcus aureus,nalidixic acid,nonhuman,oxacillin,piperacillin plus tazobactam,quinolone derivative,retrospective study,vancomycin",75--82,"{Trends in antibiotic resistance among major bacterial pathogens isolated from blood cultures tested at a large private laboratory network in India, 2008–2014}",http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L611809087 http://dx.doi.org/10.1016/j.ijid.2016.08.002 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=18783511{\&}id=doi:10.1016{\%}2Fj.ijid.2016.08.002{\&}atitle=Trends+in+an,50,2016,NA,NA,NA,NA,NA,NA,MAYBE,Cale,YES,Nchedo,Nchedo,Mushtaq,Downloaded,,
6129,YES,Fang2007,Article,A vancomycin-resistant Enterococcus faecium isolate from the urine of a liver transplant patient in Stockholm was found to contain a vanD gene. The sequence of the vanD PCR product shared 100{\%} identity with the vanD5 allele. The isolate was resistant to a relatively high level of vancomycin (128 mg/L) and a low level of teicoplanin (4 mg/L). This is the first VanD-type vancomycin-resistant E. faecium isolate reported in Sweden. The emergence of this strain reinforces the necessity of infection control efforts to interrupt the spread of these organisms.,H Fang and G Hedin and B Telander and G Li and C E Nord,"1198-743X (Print)
1198-743x",Clin Microbiol Infect,"Alleles,Anti-Bacterial Agents/*pharmacology,Bacterial Proteins/genetics,Enterococcus faecium/*drug effects/isolation {\&} pur,Genes, Bacterial,Gram-Positive Bacterial Infections/*microbiology/u,Humans,Liver Transplantation,Peptide Synthases/genetics,Postoperative Complications/*microbiology/urine,Sweden,Teicoplanin/pharmacology,Vancomycin Resistance/genetics,Vancomycin/*pharmacology",106--108,"{Emergence of VanD-type vancomycin-resistant Enterococcus faecium in Stockholm, Sweden}",NA,13,2007,1,"Fang, H
Hedin, G
Telander, B
Li, G
Nord, C E
Case Reports
Journal Article
England
Clin Microbiol Infect. 2007 Jan;13(1):106-8.",10.1111/j.1469-0691.2006.01569.x,12/23/06,eng,17184299,YES,Brooke,NO,Mushtaq,Ayomide,Mushtaq,Downloaded,,
4283,MAYBE,Corvec2013,Article,"A Proteus mirabilis clinical strain (7001324) was isolated from urine sample of a patient hospitalized in a long-term-care facility. PCR and cloning experiments performed with this strain identified a novel TEM-type beta-lactamase (TEM-187) differing by four amino acid substitutions (Leu21Phe, Arg164His, Ala184Val, and Thr265Met) from TEM-1. This characterization provides further evidence for the diversity of extended-spectrum beta-lactamases (ESBL) produced by P. mirabilis and for their potential spread to other Enterobacteriaceae due to a lack of sensitive detection methods used in daily practice.",S Corvec and R Beyrouthy and L Cremet and G G Aubin and F Robin and R Bonnet and A Reynaud,0066-4804,Antimicrob Agents Chemother,"Amino Acid Substitution,Anti-Bacterial Agents/*pharmacology,Base Sequence,Drug Resistance, Multiple, Bacterial/*genetics,Humans,Microbial Sensitivity Tests,Molecular Sequence Data,Proteus Infections/drug therapy/microbiology,Proteus mirabilis/*drug effects/enzymology/genetic,beta-Lactamases/*genetics/metabolism",2410--2412,"{TEM-187, a new extended-spectrum beta-lactamase with weak activity in a Proteus mirabilis clinical strain}",NA,57,2013,5,"1098-6596
Corvec, Stephane
Beyrouthy, Racha
Cremet, Lise
Aubin, Guillaume Ghislain
Robin, Frederic
Bonnet, Richard
Reynaud, Alain
Case Reports
Journal Article
Research Support, Non-U.S. Gov't
United States
Antimicrob Agents Chemother. 2013 May;57(5):2410-2. doi: 10.1128/AAC.01761-12. Epub 2013 Mar 11.",10.1128/aac.01761-12,3/13/13,eng,23478954,MAYBE,Cale,NO,Erica,Allison,Mushtaq,Downloaded,,
18358,MAYBE,Santos2017,Article,"Objectives Non-clonal, carbapenem- and multidrug-resistant Citrobacter freundii isolates were collected from unrelated outpatients admitted to a Portuguese hospital emergency department. One patient lived in a nursing home and was never hospitalised, whereas the other patient was repeatedly hospitalised in this hospital. The aim of this study was to unveil the molecular mechanisms associated with the carbapenem resistance of these isolates and to assess its potential dissemination. Methods Isolate identification was performed by VITEK{\textregistered}2 and was confirmed by 16S rDNA sequencing. The clonal relationship of the isolates was evaluated by repetitive element palindromic PCR (rep-PCR). Antibiotic susceptibility was determined using the automatic VITEK{\textregistered}2 AES system and disk diffusion assay. $\beta$-Lactamases, porins and mobile genetic elements were characterised by PCR and sequencing. Pulsed-field gel electrophoresis (PFGE) and Southern blot hybridisation were used to determine the genetic location of integrons, and their transferability was tested by conjugation. Results No genetic relatedness was found, suggesting different origins of the isolates. In isolate Cf254 a VIM-2 carbapenemase integrated in In58 was detected, located in a high-frequency conjugative IncL/M plasmid that also carried CTX-M-15 and CMY-39 genes. VIM-1 in isolate Cf872 was chromosomal. This is the first description in Portugal of VIM carbapenemases in C. freundii. Loss/alteration of porins was also detected. Conclusions Emergence of carbapenem-resistant Enterobacteria is not confined to the nosocomial environment. Community-acquired strains appear to be in circulation between inpatients and outpatients, spreading carbapenem resistance genes by horizontal gene transfer.",C Santos and E Ramalheira and G {Da Silva} and S Mendo,"2213-7173
2213-7165",Journal of Global Antimicrobial Resistance,"Citrobacter freundii,DNA 16S,Portugal,Southern blotting,beta lactamase,carbapenem,carbapenemase,case report,chromosome,conjugation,disk diffusion,endogenous compound,gene inactivation,horizontal gene transfer,hospital patient,human,integron,nonhuman,outpatient,plasmid,polymerase chain reaction,porin,pulsed field gel electrophoresis",18--22,{Genetically unrelated multidrug- and carbapenem-resistant Citrobacter freundii detected in outpatients admitted to a Portuguese hospital},http://www.embase.com/search/results?subaction=viewrecord{\&}from=export{\&}id=L613487850 http://dx.doi.org/10.1016/j.jgar.2016.09.010 http://rd8hp6du2b.search.serialssolutions.com?sid=EMBASE{\&}issn=22137173{\&}id=doi:10.1016{\%}2Fj.jgar.2016.09.010{\&}atitle=Genetically+,8,2017,NA,NA,NA,NA,NA,NA,YES,Erica,NO,Mushtaq,Zach,Mushtaq,Downloaded,,
21313,YES,Uhlemann2014,Article,"During the last 2 decades, community-associated methicillin-resistant Staphylococcus aureus (CA-MRSA) strains have dramatically increased the global burden of S. aureus infections. The pandemic sequence type (ST)8/pulsed-field gel type USA300 is the dominant CA-MRSA clone in the United States, but its evolutionary history and basis for biological success are incompletely understood. Here, we use whole-genome sequencing of 387 ST8 isolates drawn from an epidemiological network of CA-MRSA infections and colonizations in northern Manhattan to explore short-term evolution and transmission patterns. Phylogenetic analysis predicted that USA300 diverged from a most common recent ancestor around 1993. We found evidence for multiple introductions of USA300 and reconstructed the phylogeographic spread of isolates across neighborhoods. Using pair-wise single-nucleotide polymorphism distances as a measure of genetic relatedness between isolates, we observed that most USA300 isolates had become endemic in households, indicating their critical role as reservoirs for transmission and diversification. Using the maximum single-nucleotide polymorphism variability of isolates from within households as a threshold, we identified several possible transmission networks beyond households. Our study also revealed the evolution of a fluoroquinolone-resistant subpopulation in the mid-1990s and its subsequent expansion at a time of high-frequency outpatient antibiotic use. This high-resolution phylogenetic analysis of ST8 has documented the genomic changes associated with USA300 evolution and how some of its recent evolution has been shaped by antibiotic use. By integrating whole-genome sequencing with detailed epidemiological analyses, our study provides an important framework for delineating the full diversity and spread of USA300 and other emerging pathogens in large urban community populations.",A C Uhlemann and J Dordel and J R Knox and K E Raven and J Parkhill and M T Holden and S J Peacock and F D Lowy,0027-8424,Proc Natl Acad Sci U S A,"Case-Control Studies,Cc8,Community-Acquired Infections/epidemiology/microbi,Drug Resistance, Multiple, Bacterial/genetics,Evolution, Molecular,Genome, Bacterial,Humans,Methicillin-Resistant Staphylococcus aureus/classi,Molecular Epidemiology,New York City/epidemiology,Phylogeny,Polymorphism, Single Nucleotide,Staphylococcal Infections/*epidemiology/*microbiol,United States/epidemiology,Urban Population,drug resistance,genomics,purification",6738--6743,"{Molecular tracing of the emergence, diversification, and transmission of S. aureus sequence type 8 in a New York community}",NA,111,2014,18,"1091-6490
Uhlemann, Anne-Catrin
Dordel, Janina
Knox, Justin R
Raven, Kathy E
Parkhill, Julian
Holden, Matthew T G
Peacock, Sharon J
Lowy, Franklin D
K08 AI090013/AI/NIAID NIH HHS/United States
098051/Wellcome Trust/United Kingdom
R01 AI082536/AI/NIAID NIH HHS/United States
G1000803/Medical Research Council/United Kingdom
R21 AI103562/AI/NIAID NIH HHS/United States
Journal Article
Research Support, N.I.H., Extramural
Research Support, Non-U.S. Gov't
United States
Proc Natl Acad Sci U S A. 2014 May 6;111(18):6738-43. doi: 10.1073/pnas.1401006111. Epub 2014 Apr 21.",10.1073/pnas.1401006111,4/23/14,eng,24753569,MAYBE,Erica,YES,Nchedo,Nchedo,Mushtaq,Downloaded,,
